,area,demand,demand_met,energy_purchased,energy_sold,panel_area,pct_dem_met,population,reward_risk,storage,total_prod,wind_mills
0,26900.0,0.794413888889,0.794413888889,292207.753112,4635607.80573,1900.0,0.952335311337,50000.0,1.52172984251,100.0,23559.6372732,17.0
0,26900.0,0.798877777778,0.798877777778,284951.942067,4634038.96731,1900.0,0.945740470498,50000.0,1.51988046961,200.0,23554.9057674,17.0
0,26900.0,0.801419444444,0.801419444444,278283.811707,4642604.37926,1900.0,0.952816572832,50000.0,1.51629541606,300.0,23582.7326104,17.0
0,26900.0,0.806005555556,0.806005555556,269791.434755,4639480.97798,1900.0,0.947299733035,50000.0,1.52055565411,400.0,23577.0721979,17.0
0,26900.0,0.808841666667,0.808841666667,263611.55711,4643007.52218,1900.0,0.945165874056,50000.0,1.51447364034,500.0,23586.1017934,17.0
0,26900.0,0.812347222222,0.812347222222,256974.428478,4642181.4222,1900.0,0.942070220509,50000.0,1.51923203789,600.0,23586.1660024,17.0
0,26900.0,0.816266666667,0.816266666667,249377.360435,4650167.90757,1900.0,0.949419905104,50000.0,1.52531975711,700.0,23613.629518,17.0
0,26900.0,0.818888888889,0.818888888889,246003.083651,4629773.65093,1900.0,0.929343895809,50000.0,1.51892357943,800.0,23557.3650599,17.0
0,26900.0,0.821852777778,0.821852777778,240149.626163,4630743.57313,1900.0,0.952863870977,50000.0,1.51551514743,900.0,23561.1384046,17.0
0,26900.0,0.825625,0.825625,231568.224462,4631632.05427,1900.0,0.932171186805,50000.0,1.52325389054,1000.0,23566.9950273,17.0
0,26900.0,0.829502777778,0.829502777778,225447.663452,4628206.20656,1900.0,0.944225330542,50000.0,1.5270996845,1100.0,23560.2616408,17.0
0,26900.0,0.831783333333,0.831783333333,221720.106867,4630902.54477,1900.0,0.930537600516,50000.0,1.51558223957,1200.0,23576.1904999,17.0
0,26900.0,0.835061111111,0.835061111111,214664.932324,4634649.60318,1900.0,0.939216411703,50000.0,1.52164922295,1300.0,23588.5687376,17.0
0,26900.0,0.837394444444,0.837394444444,210816.453685,4638788.05853,1900.0,0.956410272823,50000.0,1.51950258132,1400.0,23599.4022806,17.0
0,26900.0,0.839483333333,0.839483333333,205579.890905,4610414.53391,1900.0,0.936640707803,50000.0,1.52124683405,1500.0,23540.7848652,17.0
0,26900.0,0.843408333333,0.843408333333,200059.516287,4628675.91024,1900.0,0.935981351081,50000.0,1.52249834769,1600.0,23582.9068257,17.0
0,26900.0,0.846269444444,0.846269444444,195717.751241,4624386.87718,1900.0,0.943445938738,50000.0,1.52122087263,1700.0,23580.4766233,17.0
0,26900.0,0.849908333333,0.849908333333,189747.881557,4622356.21087,1900.0,0.93400103694,50000.0,1.51958611637,1800.0,23583.9804636,17.0
0,26900.0,0.853280555556,0.853280555556,183258.026994,4624553.63186,1900.0,0.946455918475,50000.0,1.5220984573,1900.0,23588.3534088,17.0
0,26900.0,0.854986111111,0.854986111111,181329.601321,4609287.20593,1900.0,0.950637161962,50000.0,1.51667531312,2000.0,23550.4553341,17.0
0,26900.0,0.856413888889,0.856413888889,178384.99062,4612087.3204,1900.0,0.944586735078,50000.0,1.5173745598,2100.0,23571.1565882,17.0
0,26900.0,0.859586111111,0.859586111111,173298.628417,4601946.23319,1900.0,0.947905390988,50000.0,1.52459087838,2200.0,23538.5285926,17.0
0,26900.0,0.861711111111,0.861711111111,169757.480559,4597312.14903,1900.0,0.946012956427,50000.0,1.51791434266,2300.0,23539.2670763,17.0
0,26900.0,0.865630555556,0.865630555556,164280.431585,4606789.27218,1900.0,0.938370690383,50000.0,1.52016937242,2400.0,23570.0442269,17.0
0,27000.0,0.806141666667,0.806141666667,272902.515529,4767258.02824,2000.0,0.945253916675,50000.0,1.54405047656,0.0,24000.7761992,17.0
0,27000.0,0.810636111111,0.810636111111,266159.314406,4780559.7365,2000.0,0.951043203134,50000.0,1.54378486353,100.0,24036.2156777,17.0
0,27000.0,0.812736111111,0.812736111111,259275.843133,4751845.29698,2000.0,0.960208354337,50000.0,1.54773058241,200.0,23952.2996175,17.0
0,27000.0,0.816822222222,0.816822222222,252953.444794,4773324.19842,2000.0,0.937794960374,50000.0,1.54729972103,300.0,24014.2479583,17.0
0,27000.0,0.819494444444,0.819494444444,247369.66217,4770430.22697,2000.0,0.949487314828,50000.0,1.54180191745,400.0,24013.5348139,17.0
0,27000.0,0.822827777778,0.822827777778,239898.396266,4758830.39742,2000.0,0.949050317861,50000.0,1.54723065271,500.0,23978.4117038,17.0
0,27000.0,0.826533333333,0.826533333333,234949.09115,4758200.62736,2000.0,0.949254621171,50000.0,1.54662978891,600.0,23976.86381,17.0
0,27000.0,0.827638888889,0.827638888889,230194.922898,4767690.79337,2000.0,0.942233054982,50000.0,1.53978437093,700.0,24005.5780042,17.0
0,27000.0,0.832944444444,0.832944444444,221617.566297,4747849.10159,2000.0,0.952453951104,50000.0,1.54924353395,800.0,23961.1582111,17.0
0,27000.0,0.835963888889,0.835963888889,216547.414614,4779008.62849,2000.0,0.953699180868,50000.0,1.54590722391,900.0,24053.0589397,17.0
0,27000.0,0.838333333333,0.838333333333,211561.600428,4769477.0621,2000.0,0.949647214188,50000.0,1.53900982494,1000.0,24017.3230481,17.0
0,27000.0,0.842305555556,0.842305555556,204532.149095,4765710.29301,2000.0,0.949823195284,50000.0,1.54828630926,1100.0,24015.5571642,17.0
0,27000.0,0.844472222222,0.844472222222,201830.55821,4767313.80466,2000.0,0.945438362402,50000.0,1.54629070605,1200.0,24021.3568899,17.0
0,27000.0,0.847458333333,0.847458333333,196621.453719,4770698.07294,2000.0,0.941425475186,50000.0,1.54230102008,1300.0,24029.2913174,17.0
0,27000.0,0.850119444444,0.850119444444,191223.540819,4759528.24643,2000.0,0.943740735342,50000.0,1.54515576528,1400.0,24002.6099685,17.0
0,27000.0,0.852797222222,0.852797222222,187010.051448,4748917.60598,2000.0,0.957896493872,50000.0,1.54501827852,1500.0,23980.3951023,17.0
0,27000.0,0.8555,0.8555,181157.922842,4736632.47061,2000.0,0.951491199981,50000.0,1.54399727667,1600.0,23956.0687801,17.0
0,27000.0,0.859525,0.859525,175611.292464,4761308.86191,2000.0,0.957131349687,50000.0,1.54777669528,1700.0,24027.4927971,17.0
0,27000.0,0.860480555556,0.860480555556,174303.940855,4755584.58698,2000.0,0.945796832267,50000.0,1.54192625184,1800.0,24012.414863,17.0
0,27000.0,0.864752777778,0.864752777778,167036.174458,4754872.33856,2000.0,0.947460548897,50000.0,1.54516455767,1900.0,24011.6792362,17.0
0,27000.0,0.865897222222,0.865897222222,164458.39007,4758962.83042,2000.0,0.943976728693,50000.0,1.54095349216,2000.0,24032.321444,17.0
0,27000.0,0.869527777778,0.869527777778,158316.887564,4761219.05492,2000.0,0.943822070119,50000.0,1.544580057,2100.0,24049.4621233,17.0
0,27000.0,0.8714,0.8714,157004.153758,4745655.69481,2000.0,0.942400682679,50000.0,1.54386741271,2200.0,24010.3853154,17.0
0,27000.0,0.874113888889,0.874113888889,152261.679329,4734558.14192,2000.0,0.950396835309,50000.0,1.54499939243,2300.0,23976.6668483,17.0
0,27000.0,0.876263888889,0.876263888889,148445.256833,4738677.49722,2000.0,0.944245149523,50000.0,1.54527189016,2400.0,23995.0173531,17.0
0,27100.0,0.819405555556,0.819405555556,249808.331042,4895528.21904,2100.0,0.955907266963,50000.0,1.5687439783,0.0,24412.9586806,17.0
0,27100.0,0.823113888889,0.823113888889,244431.779796,4905143.65553,2100.0,0.956713231767,50000.0,1.56803112835,100.0,24445.1013828,17.0
0,27100.0,0.82615,0.82615,236414.437089,4899926.13617,2100.0,0.961792016105,50000.0,1.57084823549,200.0,24438.5658833,17.0
0,27100.0,0.828719444444,0.828719444444,232052.271574,4895875.04903,2100.0,0.945374555841,50000.0,1.56787128664,300.0,24412.3261194,17.0
0,27100.0,0.832502777778,0.832502777778,225774.378986,4894694.14904,2100.0,0.943403151121,50000.0,1.57080449506,400.0,24416.7580616,17.0
0,27100.0,0.836813888889,0.836813888889,217614.252478,4897550.84428,2100.0,0.943356582073,50000.0,1.57614877661,500.0,24436.1586259,17.0
0,27100.0,0.837413888889,0.837413888889,215660.63542,4890905.65318,2100.0,0.946146567853,50000.0,1.56754195038,600.0,24410.9393854,17.0
0,27100.0,0.842016666667,0.842016666667,207432.681263,4894053.73335,2100.0,0.952683404147,50000.0,1.5735061643,700.0,24423.7149066,17.0
0,27100.0,0.843558333333,0.843558333333,206165.591101,4880809.6869,2100.0,0.949509071944,50000.0,1.56821314469,800.0,24383.446427,17.0
0,27100.0,0.849061111111,0.849061111111,196126.9271,4902777.34502,2100.0,0.953121545963,50000.0,1.57097932628,900.0,24456.5843213,17.0
0,27100.0,0.850922222222,0.850922222222,192409.924451,4903654.57667,2100.0,0.959585430613,50000.0,1.5714377113,1000.0,24459.7807619,17.0
0,27100.0,0.854080555556,0.854080555556,185811.4908,4889280.92602,2100.0,0.959741784874,50000.0,1.57375896899,1100.0,24426.6992001,17.0
0,27100.0,0.856838888889,0.856838888889,182763.104754,4894154.83156,2100.0,0.949925710462,50000.0,1.5710393157,1200.0,24438.9039511,17.0
0,27100.0,0.860069444444,0.860069444444,175931.125498,4904832.62978,2100.0,0.954480721364,50000.0,1.5631049492,1300.0,24469.0282679,17.0
0,27100.0,0.862275,0.862275,173564.586583,4884906.69137,2100.0,0.959341616786,50000.0,1.57211853569,1400.0,24418.1704237,17.0
0,27100.0,0.864483333333,0.864483333333,169491.744276,4898519.31778,2100.0,0.949605204182,50000.0,1.56425418962,1500.0,24461.6475913,17.0
0,27100.0,0.866922222222,0.866922222222,164458.596897,4885310.60871,2100.0,0.95078574596,50000.0,1.56817866234,1600.0,24427.7092324,17.0
0,27100.0,0.870588888889,0.870588888889,159826.826301,4880149.98509,2100.0,0.950304650801,50000.0,1.57221246026,1700.0,24422.6863797,17.0
0,27100.0,0.872275,0.872275,156270.625466,4889844.53205,2100.0,0.950644819821,50000.0,1.57121166411,1800.0,24453.2972319,17.0
0,27100.0,0.8743,0.8743,153839.942345,4886384.82125,2100.0,0.944354928412,50000.0,1.57034214708,1900.0,24447.1267895,17.0
0,27100.0,0.877088888889,0.877088888889,149328.886569,4884704.35102,2100.0,0.962980418948,50000.0,1.57132848136,2000.0,24445.8028124,17.0
0,27100.0,0.880225,0.880225,143734.298091,4887536.51119,2100.0,0.956177100019,50000.0,1.56664952384,2100.0,24461.9043363,17.0
0,27100.0,0.882683333333,0.882683333333,141330.014149,4873194.19831,2100.0,0.967167502519,50000.0,1.57479043486,2200.0,24420.298949,17.0
0,27100.0,0.884491666667,0.884491666667,138346.177309,4866212.45529,2100.0,0.951458284135,50000.0,1.56913721427,2300.0,24410.7167432,17.0
0,27100.0,0.887272222222,0.887272222222,133946.842609,4870487.81768,2100.0,0.953240081274,50000.0,1.57121092288,2400.0,24429.2587571,17.0
0,27200.0,0.832972222222,0.832972222222,226544.864511,5039499.27087,2200.0,0.963479288349,50000.0,1.59645381881,0.0,24878.57455,17.0
0,27200.0,0.83625,0.83625,221367.538084,5031500.71722,2200.0,0.950947966372,50000.0,1.59653676524,100.0,24860.1980728,17.0
0,27200.0,0.83895,0.83895,216889.734442,5039770.82807,2200.0,0.95455475122,50000.0,1.59250295748,200.0,24875.757435,17.0
0,27200.0,0.842438888889,0.842438888889,211548.845415,5052562.37246,2200.0,0.959426431127,50000.0,1.59367213634,300.0,24912.3971909,17.0
0,27200.0,0.844333333333,0.844333333333,206512.208227,5024437.56152,2200.0,0.962362208922,50000.0,1.59363343852,400.0,24832.1800349,17.0
0,27200.0,0.848266666667,0.848266666667,199723.811348,5043821.34745,2200.0,0.950941359094,50000.0,1.59308464093,500.0,24891.4091765,17.0
0,27200.0,0.850363888889,0.850363888889,196483.194978,5040558.08869,2200.0,0.955591810458,50000.0,1.59240521871,600.0,24885.8206762,17.0
0,27200.0,0.854725,0.854725,189548.330526,5037291.6565,2200.0,0.957206554406,50000.0,1.59651261035,700.0,24880.6537346,17.0
0,27200.0,0.856147222222,0.856147222222,185247.372576,5041852.11717,2200.0,0.954340102365,50000.0,1.58989237485,800.0,24892.5020161,17.0
0,27200.0,0.859116666667,0.859116666667,181009.084375,5021847.23979,2200.0,0.963005094732,50000.0,1.59282297567,900.0,24840.1064656,17.0
0,27200.0,0.862075,0.862075,175328.312409,5019337.96057,2200.0,0.953959256739,50000.0,1.59382141162,1000.0,24842.564995,17.0
0,27200.0,0.865225,0.865225,169221.654232,5038906.13159,2200.0,0.958568856027,50000.0,1.59483255318,1100.0,24895.5407283,17.0
0,27200.0,0.866880555556,0.866880555556,167308.629467,5014830.09766,2200.0,0.966287170966,50000.0,1.59215584585,1200.0,24824.1997666,17.0
0,27200.0,0.870927777778,0.870927777778,162103.071501,5026584.57561,2200.0,0.95932591531,50000.0,1.59693057827,1300.0,24862.5383573,17.0
0,27200.0,0.873180555556,0.873180555556,158112.021325,5036410.67,2200.0,0.950761681435,50000.0,1.59509324284,1400.0,24892.3502178,17.0
0,27200.0,0.875161111111,0.875161111111,154404.390939,5009149.69687,2200.0,0.952728924243,50000.0,1.59510738519,1500.0,24830.2511078,17.0
0,27200.0,0.877488888889,0.877488888889,149834.576514,5005746.49113,2200.0,0.963722445312,50000.0,1.59557896647,1600.0,24821.5038771,17.0
0,27200.0,0.881225,0.881225,144960.145042,5032247.78567,2200.0,0.95401051115,50000.0,1.59091278618,1700.0,24898.3247444,17.0
0,27200.0,0.882952777778,0.882952777778,142413.006045,5025929.12424,2200.0,0.956759372705,50000.0,1.59231508855,1800.0,24883.899988,17.0
0,27200.0,0.884280555556,0.884280555556,139541.042759,5011542.59156,2200.0,0.953282282612,50000.0,1.59479636455,1900.0,24845.3771873,17.0
0,27200.0,0.887761111111,0.887761111111,134359.244046,5009309.00104,2200.0,0.958267697686,50000.0,1.59716771929,2000.0,24851.4742062,17.0
0,27200.0,0.889144444444,0.889144444444,132528.939367,5008252.00525,2200.0,0.95383243809,50000.0,1.5964487073,2100.0,24851.8057431,17.0
0,27200.0,0.892666666667,0.892666666667,126259.731766,5022981.50245,2200.0,0.947993971006,50000.0,1.59335599102,2200.0,24902.2487972,17.0
0,27200.0,0.894375,0.894375,124428.692113,5011379.88279,2200.0,0.938432188256,50000.0,1.5968977611,2300.0,24866.0557738,17.0
0,27200.0,0.8963,0.8963,121508.540724,5014652.21286,2200.0,0.958642114937,50000.0,1.5917248426,2400.0,24886.0931508,17.0
0,27300.0,0.844072222222,0.844072222222,210087.646069,5179194.52263,2300.0,0.965155430795,50000.0,1.61806232957,0.0,25313.7447478,17.0
0,27300.0,0.8481,0.8481,203054.703897,5177193.14193,2300.0,0.964646999307,50000.0,1.617011899,100.0,25314.2763654,17.0
0,27300.0,0.8513,0.8513,198133.332309,5181232.92945,2300.0,0.942596976308,50000.0,1.61620974389,200.0,25322.9092796,17.0
0,27300.0,0.853472222222,0.853472222222,193394.556457,5151945.19448,2300.0,0.966216178291,50000.0,1.6218103017,300.0,25248.5232052,17.0
0,27300.0,0.855475,0.855475,189329.699905,5166250.01948,2300.0,0.960675631541,50000.0,1.61426363492,400.0,25281.7555604,17.0
0,27300.0,0.860808333333,0.860808333333,180995.839879,5177883.54512,2300.0,0.968639420875,50000.0,1.62548564224,500.0,25319.8517825,17.0
0,27300.0,0.861525,0.861525,179112.242982,5165520.47672,2300.0,0.956916129548,50000.0,1.61819614242,600.0,25285.8731683,17.0
0,27300.0,0.864430555556,0.864430555556,175014.268988,5179916.16267,2300.0,0.954967609804,50000.0,1.6143269456,700.0,25322.6200273,17.0
0,27300.0,0.866622222222,0.866622222222,169827.865591,5155136.2171,2300.0,0.961670634898,50000.0,1.62068885775,800.0,25261.9384946,17.0
0,27300.0,0.869261111111,0.869261111111,165251.378323,5165598.25364,2300.0,0.960277317609,50000.0,1.6174135827,900.0,25294.7451515,17.0
0,27300.0,0.873569444444,0.873569444444,158004.211794,5165156.88228,2300.0,0.957922892878,50000.0,1.62068357937,1000.0,25300.0037564,17.0
0,27300.0,0.874655555556,0.874655555556,156514.357318,5149845.82894,2300.0,0.957432528372,50000.0,1.61948656849,1100.0,25251.7615144,17.0
0,27300.0,0.877525,0.877525,152706.559943,5170212.3951,2300.0,0.96371728065,50000.0,1.61690840486,1200.0,25308.1390676,17.0
0,27300.0,0.880461111111,0.880461111111,146773.314114,5161026.56141,2300.0,0.954707472975,50000.0,1.62275949361,1300.0,25301.9685199,17.0
0,27300.0,0.883127777778,0.883127777778,143443.509331,5157101.5285,2300.0,0.951329428167,50000.0,1.62113657456,1400.0,25278.1362737,17.0
0,27300.0,0.885719444444,0.885719444444,139649.961005,5162742.95821,2300.0,0.957567160675,50000.0,1.61673557691,1500.0,25307.4578724,17.0
0,27300.0,0.888375,0.888375,135521.922223,5168185.82233,2300.0,0.962172598919,50000.0,1.62129904567,1600.0,25329.9725823,17.0
0,27300.0,0.890330555556,0.890330555556,132316.344948,5165928.07369,2300.0,0.965886076718,50000.0,1.62399797456,1700.0,25324.2134086,17.0
0,27300.0,0.892025,0.892025,129733.431149,5151047.32512,2300.0,0.953363204709,50000.0,1.6190538201,1800.0,25279.8481457,17.0
0,27300.0,0.893872222222,0.893872222222,126607.49639,5165797.04096,2300.0,0.96527154687,50000.0,1.61417875988,1900.0,25329.3597625,17.0
0,27300.0,0.896594444444,0.896594444444,123337.018156,5160615.31049,2300.0,0.955464130978,50000.0,1.61817237836,2000.0,25319.5813811,17.0
0,27300.0,0.899208333333,0.899208333333,119766.443351,5155337.10367,2300.0,0.964447566985,50000.0,1.62287488553,2100.0,25307.9984988,17.0
0,27300.0,0.901644444444,0.901644444444,115444.497389,5151123.31888,2300.0,0.961589057501,50000.0,1.62286792365,2200.0,25301.3805081,17.0
0,27300.0,0.903175,0.903175,112394.364138,5145875.63549,2300.0,0.964022961156,50000.0,1.61857341103,2300.0,25289.513234,17.0
0,27300.0,0.905397222222,0.905397222222,109700.140743,5136524.76733,2300.0,0.954658272107,50000.0,1.61875433515,2400.0,25280.0522614,17.0
0,27400.0,0.855902777778,0.855902777778,191585.115344,5300481.09429,2400.0,0.962743229003,50000.0,1.6475200058,0.0,25706.6983994,17.0
0,27400.0,0.858647222222,0.858647222222,187182.580045,5308576.80285,2400.0,0.952018101968,50000.0,1.63757976049,100.0,25732.1929799,17.0
0,27400.0,0.862119444444,0.862119444444,181631.570589,5313300.41369,2400.0,0.966104061767,50000.0,1.64215448132,200.0,25738.650457,17.0
0,27400.0,0.863822222222,0.863822222222,177661.388172,5305875.07412,2400.0,0.957313180656,50000.0,1.64798911826,300.0,25720.2600448,17.0
0,27400.0,0.867005555556,0.867005555556,173459.332742,5294615.47406,2400.0,0.963718221515,50000.0,1.64207216817,400.0,25684.6343401,17.0
0,27400.0,0.869522222222,0.869522222222,167936.13482,5289145.3954,2400.0,0.963706224633,50000.0,1.64693025135,500.0,25675.5645969,17.0
0,27400.0,0.8728,0.8728,161787.547613,5304624.20073,2400.0,0.97187077672,50000.0,1.64704798325,600.0,25722.8758923,17.0
0,27400.0,0.875075,0.875075,159855.230331,5310756.05038,2400.0,0.959957035281,50000.0,1.64481953165,700.0,25739.861944,17.0
0,27400.0,0.876819444444,0.876819444444,155601.028666,5291919.84167,2400.0,0.960401530021,50000.0,1.64764158016,800.0,25685.7347615,17.0
0,27400.0,0.8798,0.8798,151798.0586,5300340.87373,2400.0,0.956657824169,50000.0,1.6422634786,900.0,25715.738562,17.0
0,27400.0,0.882486111111,0.882486111111,147142.438941,5303954.1807,2400.0,0.965992919721,50000.0,1.64644311668,1000.0,25727.4714714,17.0
0,27400.0,0.884797222222,0.884797222222,142155.358666,5306687.63955,2400.0,0.970475587032,50000.0,1.64401267645,1100.0,25743.4999726,17.0
0,27400.0,0.887488888889,0.887488888889,138288.381433,5295737.19277,2400.0,0.963716513366,50000.0,1.64713984819,1200.0,25711.4775474,17.0
0,27400.0,0.890191666667,0.890191666667,135139.001836,5291462.66715,2400.0,0.96296945227,50000.0,1.64329651204,1300.0,25702.9619749,17.0
0,27400.0,0.891772222222,0.891772222222,132057.862059,5295498.30379,2400.0,0.972970214362,50000.0,1.64073073844,1400.0,25714.3552103,17.0
0,27400.0,0.894875,0.894875,126929.09761,5282747.44029,2400.0,0.971617755667,50000.0,1.64491820485,1500.0,25689.8407695,17.0
0,27400.0,0.897305555556,0.897305555556,122915.365486,5310019.1832,2400.0,0.967882796919,50000.0,1.63953694417,1600.0,25774.6274082,17.0
0,27400.0,0.898475,0.898475,120443.924905,5285052.71009,2400.0,0.962960972649,50000.0,1.64037576548,1700.0,25703.0078638,17.0
0,27400.0,0.900725,0.900725,117717.501145,5295481.67917,2400.0,0.969952882427,50000.0,1.64194595174,1800.0,25728.0695362,17.0
0,27400.0,0.903713888889,0.903713888889,114573.569265,5295795.19261,2400.0,0.962721668717,50000.0,1.64160986053,1900.0,25736.1526772,17.0
0,27400.0,0.90515,0.90515,111504.429878,5307316.41585,2400.0,0.959402916287,50000.0,1.64006158314,2000.0,25777.8939252,17.0
0,27400.0,0.907322222222,0.907322222222,108160.943906,5298517.50337,2400.0,0.966757476583,50000.0,1.64339858276,2100.0,25748.750649,17.0
0,27400.0,0.910063888889,0.910063888889,105550.660972,5283504.81369,2400.0,0.965355977915,50000.0,1.64704258848,2200.0,25719.715905,17.0
0,27400.0,0.911047222222,0.911047222222,102022.557206,5294204.47172,2400.0,0.954949346459,50000.0,1.64464222589,2300.0,25750.7590917,17.0
0,27400.0,0.912511111111,0.912511111111,100286.775845,5297085.74527,2400.0,0.961264291183,50000.0,1.6417524371,2400.0,25764.2637925,17.0
0,25000.0,0.507452777778,0.507452777778,1265585.4171,3005288.95524,0.0,0.714536679897,50000.0,1.00640921473,0.0,16344.9654708,18.0
0,25000.0,0.510205555556,0.510205555556,1249368.10714,2995136.51773,0.0,0.700474469764,50000.0,1.00340704187,100.0,16306.1299624,18.0
0,25000.0,0.513913888889,0.513913888889,1230318.56001,3000634.90808,0.0,0.759271156782,50000.0,1.00577764906,200.0,16333.3858617,18.0
0,25000.0,0.5172,0.5172,1213341.66296,2997165.49627,0.0,0.746161548847,50000.0,1.00636456457,300.0,16334.2267814,18.0
0,25000.0,0.519658333333,0.519658333333,1195050.18388,2989386.46933,0.0,0.703933145922,50000.0,1.01032339509,400.0,16311.6334174,18.0
0,25000.0,0.520955555556,0.520955555556,1187366.02573,2991381.043,0.0,0.712365473528,50000.0,1.00508297101,500.0,16295.9672067,18.0
0,25000.0,0.524738888889,0.524738888889,1166579.74446,2993095.55382,0.0,0.733868113675,50000.0,1.0085543392,600.0,16315.2457502,18.0
0,25000.0,0.528136111111,0.528136111111,1149610.65625,2978787.22446,0.0,0.725271523977,50000.0,1.00845945733,700.0,16277.407633,18.0
0,25000.0,0.532069444444,0.532069444444,1132536.23858,2990537.22414,0.0,0.685029521651,50000.0,1.00662115543,800.0,16314.3058279,18.0
0,25000.0,0.534527777778,0.534527777778,1116839.78551,3001318.7573,0.0,0.737524494006,50000.0,1.00586892629,900.0,16349.8560788,18.0
0,25000.0,0.538788888889,0.538788888889,1100566.44532,2992678.96472,0.0,0.70079702568,50000.0,1.00980597625,1000.0,16327.6502883,18.0
0,25000.0,0.539083333333,0.539083333333,1087887.41436,2978317.70575,0.0,0.705510491195,50000.0,1.00741236029,1100.0,16284.6185862,18.0
0,25000.0,0.543911111111,0.543911111111,1070260.17531,2975490.59099,0.0,0.716988003711,50000.0,1.00824049793,1200.0,16290.0467383,18.0
0,25000.0,0.545325,0.545325,1059694.83223,2963723.12367,0.0,0.719232941502,50000.0,1.00741350172,1300.0,16248.3625201,18.0
0,25000.0,0.549711111111,0.549711111111,1038026.99786,2970878.65821,0.0,0.703816860226,50000.0,1.00973484022,1400.0,16292.4522135,18.0
0,25000.0,0.551136111111,0.551136111111,1029655.60378,2977519.28683,0.0,0.724282663395,50000.0,1.00524210102,1500.0,16294.0312558,18.0
0,25000.0,0.556252777778,0.556252777778,1012355.23215,2966026.48554,0.0,0.70894182584,50000.0,1.01154180455,1600.0,16282.0967878,18.0
0,25000.0,0.558522222222,0.558522222222,998544.199149,2983962.6244,0.0,0.734425364203,50000.0,1.00657081277,1700.0,16332.3925753,18.0
0,25000.0,0.561563888889,0.561563888889,983021.02958,2976374.56775,0.0,0.699489236784,50000.0,1.00687989306,1800.0,16324.2139038,18.0
0,25000.0,0.563427777778,0.563427777778,971395.493434,2958630.48098,0.0,0.7464433413,50000.0,1.00819492172,1900.0,16274.5891807,18.0
0,25000.0,0.567036111111,0.567036111111,959299.331996,2963450.86878,0.0,0.708680189966,50000.0,1.0072722004,2000.0,16290.3114618,18.0
0,25000.0,0.568786111111,0.568786111111,947241.444124,2952887.92927,0.0,0.726358717438,50000.0,1.00659206868,2100.0,16265.5004133,18.0
0,25000.0,0.572363888889,0.572363888889,934665.259868,2954393.7129,0.0,0.721117126179,50000.0,1.00795168636,2200.0,16281.4318286,18.0
0,25000.0,0.576027777778,0.576027777778,920046.5143,2952958.18256,0.0,0.755176185598,50000.0,1.00649599285,2300.0,16287.6567966,18.0
0,25000.0,0.577672222222,0.577672222222,907910.843573,2944122.72336,0.0,0.746249272084,50000.0,1.00714661728,2400.0,16265.6419217,18.0
0,25100.0,0.519658333333,0.519658333333,1192046.28058,3063147.67073,100.0,0.744217749649,50000.0,1.03345009805,0.0,16710.8054664,18.0
0,25100.0,0.524341666667,0.524341666667,1174861.23129,3070780.88476,100.0,0.727726611359,50000.0,1.03243450004,100.0,16736.5719504,18.0
0,25100.0,0.524669444444,0.524669444444,1162972.18221,3051417.88598,100.0,0.723197748717,50000.0,1.03164576219,200.0,16666.0755749,18.0
0,25100.0,0.527963888889,0.527963888889,1145116.8247,3058507.97799,100.0,0.726946701722,50000.0,1.03356736914,300.0,16702.1712795,18.0
0,25100.0,0.532669444444,0.532669444444,1125886.33965,3069240.56246,100.0,0.780875141644,50000.0,1.03314538515,400.0,16724.3654158,18.0
0,25100.0,0.535236111111,0.535236111111,1105506.4114,3071511.01011,100.0,0.720389234117,50000.0,1.03145452897,500.0,16740.9095997,18.0
0,25100.0,0.539422222222,0.539422222222,1091394.7775,3077762.59572,100.0,0.784138933652,50000.0,1.03397710524,600.0,16761.8380876,18.0
0,25100.0,0.543119444444,0.543119444444,1076113.69878,3058364.2686,100.0,0.739572703159,50000.0,1.03780213268,700.0,16707.1054035,18.0
0,25100.0,0.546927777778,0.546927777778,1057501.19003,3074483.31323,100.0,0.751371949405,50000.0,1.03711255328,800.0,16763.8593739,18.0
0,25100.0,0.548872222222,0.548872222222,1043461.83736,3062423.17149,100.0,0.723356824514,50000.0,1.03614104064,900.0,16727.4693983,18.0
0,25100.0,0.551933333333,0.551933333333,1028782.72421,3065607.57792,100.0,0.744169712932,50000.0,1.0332519001,1000.0,16737.4369365,18.0
0,25100.0,0.554041666667,0.554041666667,1016592.28611,3054163.19027,100.0,0.752136014496,50000.0,1.03509391849,1100.0,16702.2606489,18.0
0,25100.0,0.557505555556,0.557505555556,1000322.58022,3065048.03581,100.0,0.750931580499,50000.0,1.03120660654,1200.0,16743.4707614,18.0
0,25100.0,0.559883333333,0.559883333333,985374.407184,3051667.91068,100.0,0.743989976177,50000.0,1.03480564255,1300.0,16711.0580348,18.0
0,25100.0,0.565516666667,0.565516666667,969266.833416,3070003.99439,100.0,0.747316880238,50000.0,1.03617720527,1400.0,16781.869357,18.0
0,25100.0,0.566263888889,0.566263888889,960571.693533,3053635.56741,100.0,0.751192508301,50000.0,1.03467768959,1500.0,16723.5583087,18.0
0,25100.0,0.569436111111,0.569436111111,943629.175504,3058517.19462,100.0,0.764466059751,50000.0,1.03363166616,1600.0,16756.9052431,18.0
