DMU,(I)Pannel,(I)Wind,(I)Battery
1232,1953.67255431993,17.5830529888794,195.367255431993
1233,1948.09468468728,17.5328521621856,292.214202703093
1234,1940.04130396651,17.4603717356986,388.008260793301
1235,1935.99232887376,17.4239309598639,483.998082218441
1236,1931.30330690829,17.3817297621746,579.390992072488
1237,1923.07983886809,17.3077185498128,673.07794360383
1238,1914.14950947638,17.2273455852874,765.65980379055
1239,1909.07753134444,17.1816977820999,859.084889104996
1240,1901.61816305306,17.1145634674775,950.80908152653
1241,1895.70518979089,17.061346708118,1042.63785438499
1242,1887.17889367482,16.9846100430734,1132.30733620489
1243,1880.68317368031,16.9261485631228,1222.4440628922
1244,1875.6979324798,16.8812813923182,1312.98855273586
1245,1867.31967876928,16.8058771089235,1400.48975907696
1246,1862.82212389465,16.7653991150518,1490.25769911572
1247,1854.65587180161,16.6919028462145,1576.45749103137
1248,1849.58085764115,16.6462277187704,1664.62277187704
1249,1840.82767937331,16.5674491143598,1748.78629540465
1250,1833.47549362524,16.5012794426271,1833.47549362524
1251,1828.11278218718,16.4530150396846,1919.51842129654
1252,1823.05518618388,16.4074966756549,2005.36070480227
1253,1817.0419570354,16.3533776133186,2089.59825059071
1254,1810.97662138462,16.2987895924616,2173.17194566154
1255,2100,18,100
1256,2020.23042187716,17.3162607589471,192.402897321634
1257,2014.44223577016,17.2666477351728,287.777462252879
1258,2006.29668021047,17.1968286875183,382.151748611518
1259,1998.01362402004,17.1258310630289,475.717529528582
1260,1991.67927969884,17.0715366831329,569.051222771098
1261,1984.41244616366,17.0092495385456,661.470815387886
1262,1980.33793077181,16.9743251209012,754.414449817832
1263,1969.99550415962,16.8856757499396,844.28378749698
1264,1964.31387958457,16.8369761107248,935.387561706936
1265,1957.32899885321,16.7771057044561,1025.26757082787
1266,1949.61661005936,16.7109995147945,1114.06663431963
1267,1944.15898242176,16.6642198493294,1203.52698911823
1268,1938.57683507972,16.6163728721119,1292.38455671981
1269,1930.57889965206,16.5478191398748,1378.9849283229
1270,1922.29396382334,16.4768054042,1464.60492481778
1271,1918.49605688957,16.4442519161963,1553.06823652965
1272,1913.1792181927,16.3986790130803,1639.86790130803
1273,1905.57844430223,16.3335295225906,1724.09478294011
1274,1896.69356078815,16.2573733781842,1806.37481979824
1275,1894.12753887412,16.2353789046353,1894.12753887412
1276,1885.33705661118,16.1600319138101,1975.1150116879
1277,1879.27874481625,16.1081035269964,2058.25767289398
1278,1872.84288940512,16.0529390520439,2140.39187360585
1279,2200,18,100
1280,2081.81990533419,17.0330719527343,189.256355030381
1281,2078.97506649661,17.0097959986086,283.49659997681
1282,2067.74286806106,16.9178961932269,375.953248738375
1283,2058.30320084183,16.8406625523423,467.796182009508
1284,2053.09373413582,16.7980396429294,559.934654764315
1285,2047.90193960934,16.7555613240764,651.60516260297
1286,2039.46239040379,16.6865104669401,741.622687419561
1287,2031.98968756676,16.6253701710008,831.268508550039
1288,2026.04100085802,16.5766990979293,920.927727662739
1289,2019.95758125237,16.5269256647921,1009.97879062618
1290,2011.96842630959,16.4615598516239,1097.43732344159
1291,2005.86226418274,16.4116003433133,1185.28224701707
1292,1998.87029313424,16.354393307462,1272.00836835815
1293,1989.74177995572,16.279705472365,1356.64212269708
1294,1983.18680534909,16.2260738619471,1442.31767661752
1295,1977.48358107417,16.1794111178795,1528.0554944664
1296,1971.12913267545,16.1274201764355,1612.74201764355
1297,1962.8725273285,16.0598661326877,1695.2080917837
1298,1959.51001858624,16.0323546975238,1781.37274416931
1299,1951.44700995819,15.9663846269307,1862.74487314191
1300,1944.17211213827,15.9068627356768,1944.17211213827
1301,1939.27134309846,15.866765534442,2027.42004051203
1302,1930.53018329162,15.7952469542041,2106.03292722722
1303,2300,18,100
1304,2142.69519618671,16.7689189266786,186.32132140754
1305,2134.87031837558,16.7076807525045,278.461345875075
1306,2127.30094450085,16.6484421743545,369.965381652322
1307,2122.38657241055,16.6099818710391,461.388385306642
1308,2114.4789582711,16.5480961951651,551.603206505504
1309,2104.92160794112,16.4732995404088,640.628315460342
1310,2096.83248379846,16.4099933514662,729.333037842941
1311,2091.53195905489,16.3685109839079,818.425549195393
1312,2084.24646536564,16.3114940767746,906.194115376367
1313,2075.87566792989,16.2459834881469,992.810102053424
1314,2069.69898227379,16.1976442090992,1079.84294727328
1315,2063.77768148009,16.151303594192,1166.48303735831
1316,2057.58429339661,16.1028336004952,1252.44261337185
1317,2045.91664410438,16.011521562556,1334.29346354634
1318,2041.47365738693,15.9767503621586,1420.15558774743
1319,2033.70667588128,15.9159652895057,1503.17449956442
1320,2026.51645577138,15.8596940016891,1585.96940016891
1321,2021.27363033748,15.8186631939455,1669.74778158314
1322,2015.3735327228,15.772488516961,1752.49872410678
1323,2008.49179812282,15.7186314635699,1833.84033741649
1324,2000.84411095662,15.658779998791,1913.85088874112
1325,1992.92477664624,15.5968025998401,1992.92477664624
1326,1987.49409522622,15.5543016148139,2073.90688197519
1327,2400,18,100
1328,2202.31733842097,16.5173800381573,183.526444868415
1329,2195.6931744068,16.467698808051,274.46164680085
1330,2188.25845024309,16.4119383768231,364.709741707181
1331,2179.84720630544,16.3488540472908,454.134834646966
1332,2171.70265846241,16.2877699384681,542.925664615602
1333,2164.03840853997,16.2302880640498,631.177869157493
1334,2155.68536763542,16.1676402572657,718.561789211807
1335,2147.53607500951,16.1065205625713,805.326028128566
1336,2140.6427089655,16.0548203172413,891.93446206896
1337,2135.07430359115,16.0130572769336,978.575722479279
1338,2126.14282338518,15.9460711753889,1063.07141169259
1339,2118.07989942743,15.8855992457057,1147.29327885652
1340,2111.89232559842,15.8391924419882,1231.93718993241
1341,2104.47066139784,15.7835299604838,1315.29416337365
1342,2096.59062167626,15.724429662572,1397.72708111751
1343,2089.19512454728,15.6689634341046,1479.84654655433
1344,2083.2008059318,15.6240060444885,1562.40060444885
1345,2074.73493876697,15.5605120407523,1642.49849319052
1346,2068.34851363157,15.5126138522368,1723.62376135964
1347,2062.0379405714,15.4652845542855,1804.28319799998
1348,2054.85703061474,15.4114277296105,1883.61894473017
1349,2045.78205104482,15.3433653828362,1960.54113225129
1350,2039.77060105272,15.2982795078954,2039.77060105272
1351,1400,19,2000
1352,1395.71784225109,18.9418850019791,2093.57676337664
1353,1388.90718703616,18.8494546812051,2182.56843677111
1354,1384.81564885824,18.793926663076,2275.0542802671
1355,1380.5084228477,18.7354714529331,2366.58586773892
1356,1500,19,1499.99999711452
1357,1492.77203651273,18.908445795828,1592.29017228025
1358,1491.88701279492,18.8972354954024,1690.80528116758
1359,1484.06937566374,18.7982120917408,1780.88325079649
1360,1478.10485672298,18.7226615184911,1872.26615184911
1361,1473.95439435641,18.6700889951812,1965.27252580855
1362,1466.79683039644,18.5794265183549,2053.51556255502
1363,1466.40504633636,18.5744639202606,2150.72740129333
1364,1460.26073392482,18.4966359630477,2239.06645868472
1365,1458.71861575266,18.4771024662004,2333.94978520426
1366,1599.12093902526,18.989561150925,1099.39564557987
1367,1591.55770871439,18.8997477909834,1193.66828153579
1368,1584.65892433465,18.817824726474,1287.5353760219
1369,1579.85697142853,18.7608015357138,1382.37484999996
1370,1573.22763602241,18.6820781777662,1474.90090877101
1371,1567.79414224779,18.6175554391926,1567.79414224779
1372,1562.35207470382,18.5529308871079,1659.99907937281
1373,1559.09328804688,18.5142327955567,1753.97994905274
1374,1551.92007519327,18.4290508929201,1842.90508929201
1375,1547.36207551162,18.3749246467005,1934.20259438952
1376,1541.56873403099,18.306128716618,2023.30896341567
1377,1537.12806330084,18.2533957516974,2113.55108703865
1378,1534.30281621694,18.2198459425762,2205.56029831185
1379,1525.33728892904,18.1133803060324,2288.00593339356
1380,1695.40807714348,18.9486785092507,698.109208235553
1381,1689.104890707,18.8782311314311,794.872889744469
1382,1681.83720387879,18.7970040433512,890.384402053476
1383,1677.01850856733,18.743148036929,986.48147562784
1384,1671.58094010145,18.6823752128985,1081.61119653623
1385,1663.58480140154,18.5930066038995,1174.2951539305
1386,1658.38685130098,18.5349118674815,1268.17818040663
1387,1652.29855025744,18.4668661499361,1360.71645315319
1388,1646.52807656961,18.4023726204839,1452.81889109084
1389,1641.37368256354,18.3447646874749,1544.82228947157
1390,1633.76092009207,18.2596808716173,1633.76092009207
1391,1629.78005056794,18.2151888004652,1725.64946530723
1392,1625.35166573466,18.1656950876226,1816.56950876226
1393,1616.87243638982,18.0709272302392,1902.20286634097
1394,1613.25831309766,18.030534087562,1992.84850441475
1395,1607.20952626799,17.9629299994658,2079.91821046446
1396,1602.86361296423,17.9143580272473,2168.58018224573
1397,1597.64528428179,17.8560355302083,2255.49922486841
1398,1800,19,200
1399,1800,19,300
1400,1787.60572998182,18.8691715942525,397.245717773738
1401,1782.52313714213,18.8155220031669,495.145315872813
1402,1774.76160505244,18.7335947199979,591.587201684146
1403,1766.54469306877,18.6468606490592,686.989602860077
1404,1759.25776065757,18.5699430291633,781.892338070032
1405,1752.05345526416,18.4938975833439,876.026727632078
1406,1748.15880078744,18.4527873416452,971.199333770801
1407,1742.73663180209,18.3955533356887,1065.00571943461
1408,1734.021712835,18.3035625243694,1156.01447522333
1409,1729.72921638408,18.2582528396097,1249.24887849961
1410,1722.34679477768,18.1803272782088,1339.60306260486
1411,1717.27869848833,18.1268307062657,1431.0655820736
1412,1709.63304686366,18.0461266057831,1519.67381943436
1413,1704.77808242019,17.9948797588798,1610.0681889524
1414,1699.69665921263,17.9412425139111,1699.69665921263
1415,1694.43851502807,17.8857398808518,1788.57398808518
1416,1687.23160482096,17.8096669397768,1874.7017831344
1417,1682.52160479846,17.7599502728727,1962.94187226487
1418,1676.03485505617,17.6914790255929,2048.48704506865
1419,1668.87478127804,17.615900469046,2132.45110941083
1420,1663.9453730645,17.563867826792,2218.59383075267
1421,1900,19,100
1422,1868.53703060248,18.6853703060248,196.688108484472
1423,1863.01257542114,18.6301257542114,294.159880329654
1424,1855.17807317195,18.5517807317195,390.563804878306
1425,1849.90758104624,18.4990758104624,486.817784485853
1426,1839.32042799185,18.3932042799185,580.838029892164
1427,1837.15958500511,18.3715958500511,676.848268159778
1428,1827.93702796489,18.2793702796489,769.657695985218
1429,1820.63880722784,18.2063880722784,862.407856055294
1430,1816.02680669425,18.1602680669425,955.803582470656
1431,1806.00084309587,18.0600084309587,1045.57943547656
1432,1802.70270438809,18.0270270438809,1138.54907645564
1433,1795.90077184923,17.9590077184923,1228.77421231789
1434,1791.63573418089,17.9163573418089,1320.15264623855
1435,1782.34447079892,17.8234447079892,1407.11405589388
1436,1777.94691573784,17.7794691573784,1497.21845535818
1437,1771.18479663003,17.7118479663003,1584.74429172161
1438,1764.09822225854,17.6409822225854,1671.25094740283
1439,1757.88489694499,17.5788489694499,1757.88489694499
1440,1752.53762554247,17.5253762554247,1844.77644793945
1441,1747.82691974803,17.4782691974803,1931.80870077413
1442,1737.74700522013,17.3774700522013,2012.12811130752
1443,1733.54730740149,17.3354730740149,2098.50463527549
1444,1726.47400182711,17.2647400182711,2180.80926546582
1445,2000,19,100
1446,1935.95582145444,18.3915803038172,193.595582145444
1447,1930.53963527611,18.3401265351231,289.580945291417
1448,1921.04910723025,18.2499665186874,384.20982144605
1449,1915.73210034539,18.1994549532812,478.933025086347
1450,1907.17322651473,18.1181456518899,572.151967954419
1451,1899.53477969948,18.0455804071451,664.837172894818
1452,1894.0969059219,17.9939206062581,757.63876236876
1453,1886.75011549451,17.9241260971978,849.037551972528
1454,1881.52995392164,17.8745345622556,940.76497696082
1455,1875.95532704922,17.8215756069676,1031.77542987707
1456,1867.15471473207,17.7379697899547,1120.29282883924
1457,1860.17598586794,17.6716718657454,1209.11439081416
1458,1856.30707138546,17.6349171781619,1299.41494996982
1459,1848.23498129409,17.5582323222938,1386.17623597057
1460,1840.96950276306,17.489210276249,1472.77560221045
1461,1835.02283580032,17.432716940103,1559.76941043027
1462,1830.56879026804,17.3904035075464,1647.51191124123
1463,1822.43580938745,17.3131401891808,1731.31401891808
1464,1816.92578269132,17.2607949355676,1816.92578269132
1465,1810.24403324147,17.197318315794,1900.75623490355
1466,1802.82899235505,17.126875427373,1983.11189159056
1467,1796.53411155763,17.0670740597975,2066.01422829128
1468,1790.7596687738,17.0122168533511,2148.91160252856
1469,2097.85175515829,18.9805634990512,99.8977026265854
1470,1999.99157761649,18.0951618927207,190.475388344428
1471,1993.34778938638,18.0350514277815,284.76396991234
1472,1985.20996218364,17.9614234673758,378.135230892122
1473,1977.74236663026,17.8938595076071,470.891039673871
1474,1973.27623056871,17.8534516099074,563.793208733918
1475,1964.99486267269,17.778524947991,654.998287557562
1476,1957.37462383538,17.7095799299391,745.666523365858
1477,1951.22192476155,17.6539126526045,836.237967754948
1478,1944.80885216648,17.5958896148396,926.09945341261
1479,1936.14221256502,17.5174771613026,1014.1697303912
1480,1930.2951154182,17.4645748537837,1103.02578023897
1481,1923.32300053866,17.4014938143974,1190.62852414298
1482,1915.85252292925,17.3339037788837,1277.23501528617
1483,1909.58193768386,17.2771699123778,1363.98709834562
1484,1901.6705493017,17.2055906841583,1448.89184708701
1485,1894.42591600755,17.1400440019731,1533.58288438707
1486,1890.4285164009,17.103877053151,1620.3672997722
1487,1884.45716913436,17.0498505778823,1704.98505778823
1488,1877.4144466317,16.9861307076201,1788.01375869685
1489,1869.23773684357,16.9121509523942,1869.23773684357
1490,1866.12364161365,16.8839758050759,1954.98667216668
1491,1857.70639534993,16.8078197674517,2034.63081395469
1492,1848.43732915109,16.7239567875574,2112.4998047441
1493,2200,19,100
1494,2062.31693032348,17.8109189437028,187.483357302134
1495,2055.81470804418,17.7547633876543,280.338369278752
1496,2047.42108639774,17.6822730188896,372.258379345044
1497,2039.61128672182,17.6148247489611,463.548019709504
1498,2032.71359360178,17.5552537629245,554.376434618667
1499,2024.23674654275,17.4820446292329,644.075328445422
1500,2017.99769982835,17.4281619530631,733.817345392129
1501,2009.03571053918,17.3507629546566,821.878245220574
1502,2004.94143530993,17.3154033049494,911.337016049969
1503,1997.3922516028,17.2502058092969,998.696125801401
1504,1988.04644429173,17.1694920188831,1084.38896961367
1505,1982.91250649594,17.1251534651922,1171.72102656579
1506,1976.11390912647,17.0664383060922,1257.52703308048
1507,1967.89535435359,16.9954598785083,1341.74683251381
1508,1958.75099163051,16.9164858368089,1424.54617573128
1509,1954.89432226197,16.883178237717,1510.60015811152
1510,1946.94944258614,16.8145633677894,1592.95863484321
1511,1940.24447754805,16.7566568515514,1675.66568515514
1512,1933.43522643512,16.6978496828488,1757.66838766829
1513,1928.24876138192,16.653057484662,1840.60109041001
1514,1921.6504604593,16.5960721585122,1921.6504604593
1515,1916.16220293633,16.5486735708138,2003.26048488799
1516,1907.65610521639,16.4752118177779,2081.07938750879
1517,2300,19,100
1518,2119.90521896582,17.5122605045002,184.339584257897
1519,2112.89902467589,17.4543832473225,275.595524957724
1520,2104.63971837991,17.3861541953123,366.02429884868
1521,2094.64282909038,17.3035711968336,455.357136758779
1522,2089.98947135337,17.2651304155278,545.214644700878
1523,2081.7815952357,17.1973262215123,633.585702897821
1524,2075.15042327886,17.1425469749124,721.791451575257
1525,2069.34522328892,17.0945909749954,809.743783026099
1526,2061.01670339462,17.0257901584773,896.094218867228
1527,2053.61548172533,16.964649631644,982.163926042549
1528,2044.68805668254,16.8909013378123,1066.79376870394
1529,2038.08985752662,16.8363944752199,1151.96383251505
1530,2031.21506462632,16.7796027077826,1236.39177846819
1531,2026.6667212251,16.7420294362073,1321.73916601637
1532,2018.05187206727,16.6708632909905,1403.86217187288
1533,2009.5631368249,16.6007389563796,1485.32927504449
1534,2003.76055958407,16.552804622651,1568.16043793536
1535,1998.02408476204,16.5054163523821,1650.54163523821
1536,1991.34327199846,16.4502270295525,1731.60284521605
1537,1984.26541133639,16.3917577458224,1811.72059295932
1538,1976.63627389409,16.3287344365164,1890.69556633348
1539,1968.55372057179,16.2619655177669,1968.55372057179
1540,1963.35599886698,16.2190278167272,2048.71930316554
1541,2400,19,100
1542,2177.26190170698,17.2366567218469,181.438491808915
1543,2165.47043927876,17.1433076442902,270.683804909845
1544,2158.02080997146,17.084331412274,359.670134995243
1545,2154.52930016578,17.0566902929791,448.860270867871
1546,2143.31456971913,16.9679070102765,535.828642429783
1547,2135.61612540453,16.9069609927859,622.888036576323
1548,2129.57821154282,16.8591608413807,709.859403847607
1549,2121.08791439739,16.7919459889793,795.407967899021
1550,2114.45470460366,16.7394330781123,881.022793584858
1551,2107.60079583526,16.6851729670291,965.98369809116
1552,2099.88048355477,16.624053828142,1049.94024177739
1553,2093.54135240406,16.5738690398655,1134.00156588553
1554,2085.25565755518,16.5082739556452,1216.39913357386
1555,2079.882066684,16.465733027915,1299.9262916775
1556,2072.95072090734,16.4108598738498,1381.96714727156
1557,2064.87030723371,16.3468899322669,1462.61646762388
1558,2058.66394169791,16.2977562051085,1543.99795627344
1559,2052.31044329323,16.2474576760714,1624.74576760714
1560,2043.62958924545,16.1787342481932,1703.02465770454
1561,2037.82482333826,16.1327798514279,1783.09672042098
1562,2028.98589914858,16.0628050349263,1859.9037408862
1563,2023.1520681513,16.0166205395311,1938.85406531166
1564,2012.84756313654,15.9350432081643,2012.84756313654
1565,1300,20,2200
1566,1294.33039917879,19.9127753719814,2289.96916777786
1567,1290.5526275021,19.8546558077247,2382.55869692696
1568,1396.57999043839,19.9511427205484,1795.60284484936
1569,1391.49411805446,19.8784874007779,1888.4563030739
1570,1390.98679578016,19.8712399397166,1987.12399397166
1571,1380.25639650118,19.7179485214454,2070.38459475177
1572,1376.06518333553,19.6580740476504,2162.38814524155
1573,1372.08211576439,19.6011730823484,2254.13490447007
1574,1368.29316370345,19.5470451957636,2345.64542349163
1575,1497.13155958373,19.9617541277831,1297.5140183059
1576,1491.53421214943,19.8871228286591,1392.09859800613
1577,1491.21998113344,19.8829330817792,1491.21998113344
1578,1481.4403446944,19.7525379292587,1580.2030343407
1579,1474.79671176001,19.6639561568001,1671.43627332801
1580,1469.76122122839,19.5968162830452,1763.71346547407
1581,1465.11848051953,19.5349130735937,1855.81674199141
1582,1459.29438504518,19.4572584672691,1945.72584672691
1583,1454.53002826055,19.3937337101406,2036.34203956476
1584,1452.43473555725,19.3657964740966,2130.23761215063
1585,1445.606193079,19.2747492410533,2216.59616272113
1586,1441.91637647786,19.2255516863714,2307.06620236457
1587,1600,20,800
1588,1594.91151441154,19.9363939301443,897.137726856491
1589,1589.63455612756,19.8704319515945,993.521597579726
1590,1582.79041716364,19.7848802145455,1088.1684118
1591,1577.78217462247,19.7222771827808,1183.33663096685
1592,1569.83802979315,19.6229753724143,1275.49339920693
1593,1565.61688449465,19.5702110561831,1369.91477393282
1594,1558.32070441656,19.479008805207,1460.92566039052
1595,1551.55342113738,19.3944177642172,1551.55342113738
1596,1549.5240702552,19.36905087819,1646.36932464615
1597,1541.23887170509,19.2654858963137,1733.89373066823
1598,1538.33905627933,19.2292382034917,1826.77762933171
1599,1530.49220029093,19.1311525036366,1913.11525036366
1600,1526.96657478968,19.087082184871,2004.14362941146
1601,1523.52286761117,19.0440358451397,2094.84394296536
1602,1516.40463386272,18.9550579232839,2179.83166117765
1603,1513.71876959092,18.9214846198865,2270.57815438639
1604,1700,20,400
1605,1692.09012090808,19.9069425989186,497.673564972966
1606,1684.4102268555,19.8165909041823,594.497727125469
1607,1680.0223279221,19.7649685637895,691.773899732631
1608,1672.85142182318,19.6806049626257,787.224198505027
1609,1666.44915007839,19.6052841185693,882.237785335616
1610,1658.03604589024,19.5063064222381,975.315321111903
1611,1654.82926506261,19.4685795889719,1070.77187739346
1612,1647.48059779941,19.382124679993,1162.92748079958
1613,1643.30126930702,19.3329561094943,1256.64214711713
1614,1635.18138006173,19.2374280007262,1346.61996005084
1615,1629.28482255926,19.1680567359913,1437.60425519935
1616,1624.47088703193,19.1114222003756,1528.91377603005
1617,1618.97036375573,19.0467101618322,1618.97036375573
1618,1612.18715041643,18.966907651958,1707.02168867622
1619,1607.90811850816,18.9165661000961,1797.07377950912
1620,1601.14608929759,18.8370128152658,1883.70128152658
1621,1597.67808199752,18.7962127293826,1973.60233658517
1622,1590.41160986644,18.7107248219581,2058.17973041539
1623,1585.30741953489,18.6506755239399,2144.82768525309
1624,1580.57832445825,18.5950391112735,2231.40469335282
1625,1797.05410489561,19.9672678321735,99.8363391608674
1626,1785.89638913789,19.8432932126432,198.432932126432
1627,1777.9820194439,19.7553557715989,296.330336573984
1628,1770.6804597097,19.6742273301078,393.484546602156
1629,1763.68745980592,19.5965273311769,489.913183279422
1630,1757.22497098998,19.5247218998887,585.74165699666
1631,1749.07312156989,19.434145795221,680.195102832733
1632,1743.62562946893,19.3736181052104,774.944724208416
1633,1734.51271005337,19.2723634450375,867.256355026687
1634,1729.97857884749,19.2219842094166,961.099210470828
1635,1723.26454157618,19.1473837952909,1053.106108741
1636,1716.78702287401,19.0754113652668,1144.52468191601
1637,1711.0362199818,19.0115135553534,1235.74838109797
1638,1707.05764702863,18.9673071892069,1327.71150324449
1639,1697.75530766684,18.8639478629649,1414.79608972236
1640,1691.70862238639,18.7967624709599,1503.74099767679
1641,1685.82970496813,18.7314411663125,1592.17249913657
1642,1681.60931707557,18.6845479675063,1681.60931707557
1643,1674.48078557836,18.6053420619818,1767.50749588827
1644,1670.25057137221,18.5583396819135,1855.83396819135
1645,1663.1242701382,18.4791585570911,1940.31164849456
1646,1658.2153243458,18.4246147149533,2026.70761864486
1647,1652.26128663161,18.3584587403512,2111.22275514039
1648,1646.48948191949,18.2943275768832,2195.31930922598
1649,1898.52477023587,19.9844712656407,99.9223563282037
1650,1852.48092348569,19.4997991945863,194.997991945863
1651,1847.05965114325,19.4427331699289,291.640997548934
1652,1837.5667321481,19.3428077068221,386.856154136441
1653,1830.32483341089,19.2665771937989,481.664429844972
1654,1823.34700166551,19.1931263333211,575.793789999633
1655,1815.83303940333,19.1140319937193,668.991119780174
1656,1810.1023682373,19.05370913934,762.148365573601
1657,1802.3043221367,18.9716244435442,853.723099959488
1658,1796.01946165521,18.9054680174233,945.273400871165
1659,1790.96668677898,18.852280913463,1036.87545024046
1660,1783.83530632166,18.7772137507543,1126.63282504526
1661,1777.07843366591,18.7060887754306,1215.89577040299
1662,1771.63543096568,18.648794010165,1305.41558071155
1663,1765.16778936245,18.5807135722363,1393.55351791773
1664,1758.91165423824,18.5148595182973,1481.18876146378
1665,1752.08626476914,18.4430133133594,1567.65613163555
1666,1747.46199733631,18.3943368140664,1655.49031326598
1667,1739.94773627525,18.3152393292131,1739.94773627525
1668,1735.96788022682,18.2733461076508,1827.33461076508
1669,1725.30413379758,18.1610961452377,1906.91509524996
1670,1721.45872533216,18.1206181613912,1993.26799775303
1671,1715.1843904677,18.054572531239,2076.27584109248
1672,1710.17591050151,18.0018516894895,2160.22220273874
1673,2000,20,100
1674,1917.88099781261,19.1788099781261,191.788099781261
1675,1912.37697757295,19.1237697757295,286.856546635942
1676,1903.83938545169,19.0383938545169,380.767877090338
1677,1896.0742374354,18.960742374354,474.01855935885
1678,1890.42867309376,18.9042867309376,567.128601928127
1679,1880.67921730797,18.8067921730797,658.237726057789
1680,1875.14668749791,18.7514668749791,750.058674999164
1681,1867.48950713916,18.6748950713916,840.37027821262
1682,1859.92675465853,18.5992675465853,929.963377329266
1683,1852.15503723153,18.5215503723153,1018.68527047734
1684,1848.12760989851,18.4812760989851,1108.87656593911
1685,1839.52608942341,18.3952608942341,1195.69195812522
1686,1834.58115300076,18.3458115300077,1284.20680710054
1687,1827.29902901466,18.2729902901466,1370.47427176099
1688,1821.61855710573,18.2161855710573,1457.29484568458
1689,1814.98384056082,18.1498384056082,1542.73626447669
1690,1809.75313434283,18.0975313434283,1628.77782090855
1691,1801.84660469517,18.0184660469517,1711.75427446041
1692,1794.35829930446,17.9435829930446,1794.35829930446
1693,1789.28311445354,17.8928311445354,1878.74727017622
1694,1784.01188324438,17.8401188324438,1962.41307156882
1695,1777.24313710191,17.7724313710191,2043.8296076672
1696,1770.7200568357,17.707200568357,2124.86406820284
1697,2097.89016533075,19.9799063364833,99.8995316824166
1698,1981.07615264443,18.8673919299469,188.673919299469
1699,1973.48804255346,18.7951242147949,281.926863221923
1700,1965.46222636544,18.718687870147,374.37375740294
1701,1958.78528927409,18.6550979930866,466.377449827165
1702,1950.88388954179,18.5798465670646,557.395397011939
1703,1941.88803812207,18.4941717916388,647.296012707357
1704,1935.60210186008,18.4343057320008,737.372229280032
1705,1928.77820398098,18.3693162283903,826.619230277564
1706,1921.74235005532,18.3023080957649,915.115404788246
1707,1915.77494692467,18.2454756849968,1003.50116267483
1708,1909.48911366602,18.185610606343,1091.13663638058
1709,1901.51842286122,18.1096992653449,1177.13045224742
1710,1896.16566681602,18.0587206363431,1264.11044454402
1711,1886.55595303679,17.9671995527314,1347.53996645485
1712,1880.3721477199,17.908306168761,1432.66449350088
1713,1872.27060689764,17.8311486371204,1515.64763415524
1714,1869.20946734069,17.8019949270542,1602.17954343488
1715,1861.24237164155,17.7261178251576,1683.98119338997
1716,1855.20624195447,17.6686308757568,1766.86308757568
1717,1847.56502841498,17.595857413476,1847.56502841498
1718,1841.26927897366,17.5358978949873,1928.9487684486
1719,1834.68551083157,17.4731953412531,2009.4174642441
1720,1827.8938969112,17.4085133039162,2089.02159646994
1721,2200,20,100
1722,2044.69198552932,18.5881089593575,185.881089593575
1723,2033.00574576522,18.4818704160475,277.228056240712
1724,2023.34446943569,18.3940406312335,367.88081262467
1725,2015.72058617467,18.3247326015879,458.118315039697
1726,2008.90168499865,18.2627425908968,547.882277726903
1727,1999.8775832827,18.18070530257,636.32468558995
1728,1995.08616010209,18.137146910019,725.485876400761
1729,1987.20929519587,18.0655390472352,812.949257125584
1730,1980.01940182493,18.0001763802266,900.00881901133
1731,1974.76104354494,17.9523731231358,987.380521772469
1732,1966.11381312297,17.8737619374815,1072.42571624889
1733,1960.62521748565,17.8238656135059,1158.55126487788
1734,1951.89833210298,17.7445302918453,1242.11712042917
1735,1946.35611384444,17.6941464894949,1327.06098671212
1736,1939.88548511278,17.6353225919344,1410.82580735475
1737,1932.38368639349,17.567124421759,1493.20557584951
1738,1926.44794501948,17.5131631365407,1576.18468228866
1739,1920.40854828624,17.4582595298749,1658.53465533811
1740,1911.82864017615,17.3802603652377,1738.02603652377
1741,1904.90500756445,17.3173182505859,1818.31841631152
1742,1898.52235380781,17.2592941255255,1898.52235380781
1743,1891.59916173016,17.1963560157288,1977.58094180881
1744,1886.32055533929,17.1483686849026,2057.80424218832
1745,2300,20,100
1746,2097.77026325186,18.2414805500162,182.414805500162
1747,2090.1177965248,18.1749373610852,272.624060416278
1748,2082.64789544967,18.1099816995624,362.199633991247
1749,2073.60147673507,18.0313171890006,450.782929725015
1750,2066.94428057165,17.97342852671,539.202855801299
1751,2059.34446847987,17.9073432041728,626.757012146047
1752,2053.07425842803,17.8528196385046,714.112785540183
1753,2046.55434230873,17.7961247157281,800.825612207764
1754,2037.59763872535,17.7182403367422,885.912016837109
1755,2030.97231246029,17.6606288040025,971.33458422014
1756,2023.60286802235,17.5965466784553,1055.79280070732
1757,2015.22121531336,17.5236627418553,1139.0380782206
1758,2008.35430296743,17.4639504605863,1222.47653224104
1759,2000.58538631974,17.3963946636499,1304.72959977374
1760,1994.51801625559,17.3436349239616,1387.49079391693
1761,1988.24535244315,17.2890900212448,1469.57265180581
1762,1979.76424431435,17.2153412549074,1549.38071294166
1763,1974.51720290204,17.1697148078438,1631.12290674516
1764,1967.2308726364,17.1063554142296,1710.63554142296
1765,1960.21322895229,17.0453324256721,1789.75990469557
1766,1953.64947500794,16.9882563044169,1868.70819348586
1767,1946.89594273601,16.9295299368349,1946.89594273601
1768,1941.610635622,16.8835707445391,2026.0284893447
1769,2398.62280738317,19.9885233948597,99.9426169742987
