DMU,panel_area,wind_mills,storage,demand_met,pct_dem_met,reward_risk,energy_purchased,energy_sold,population,total_prod,area
2352,1600,23,1600,0.843119444444,0.940816026505,1.33171191776,213596.791605,6135774.39978,50000,27730.3978972,26600
2353,1600,23,1700,0.845841666667,0.955644946185,1.33141493868,206383.013891,6146443.49729,50000,27766.1172296,26600
2354,1600,23,1800,0.848894444444,0.943507400801,1.33546068321,201703.723086,6100288.08581,50000,27649.4732434,26600
2355,1600,23,1900,0.852013888889,0.950461629641,1.33556874377,196439.061577,6152732.37616,50000,27804.0120816,26600
2356,1600,23,2000,0.854655555556,0.942355460047,1.33618411647,191973.331304,6133210.49822,50000,27749.2523472,26600
2357,1600,23,2100,0.856105555556,0.944345391475,1.33518509067,186852.53534,6123964.68273,50000,27734.9387099,26600
2358,1600,23,2200,0.858941666667,0.935599780825,1.3317243887,182129.304469,6116387.32655,50000,27714.5598706,26600
2359,1600,23,2300,0.860138888889,0.937598524371,1.33252980083,180971.087069,6114318.10967,50000,27708.0445661,26600
2360,1600,23,2400,0.86385,0.932606982279,1.33275843729,173888.901479,6129092.98477,50000,27760.4037579,26600
2361,1700,23,100,0.812852777778,0.94399824164,1.35475819547,276905.704796,6270918.5799,50000,28149.02409,26700
2362,1700,23,200,0.816027777778,0.947014026438,1.35093771658,270961.728312,6276444.36218,50000,28154.5337303,26700
2363,1700,23,300,0.818597222222,0.954029285638,1.3557604598,264731.284033,6253385.73228,50000,28096.0028859,26700
2364,1700,23,400,0.821880555556,0.944787041088,1.35583544761,258007.544563,6265535.55481,50000,28124.8562492,26700
2365,1700,23,500,0.823511111111,0.947482132512,1.35139062198,252864.112764,6260759.10619,50000,28116.5275089,26700
2366,1700,23,600,0.827972222222,0.946653309596,1.35124734972,244863.274637,6266694.05228,50000,28136.1236334,26700
2367,1700,23,700,0.829786111111,0.942287919695,1.35633427291,241062.376445,6262983.35259,50000,28122.1981437,26700
2368,1700,23,800,0.832405555556,0.941447344812,1.34680511946,234791.634647,6280549.06621,50000,28177.6786506,26700
2369,1700,23,900,0.835813888889,0.946558352609,1.35583202775,229199.597998,6261304.5911,50000,28139.4850655,26700
2370,1700,23,1000,0.839033333333,0.95174705897,1.3557379213,223953.613916,6260943.86226,50000,28129.3602352,26700
2371,1700,23,1100,0.840716666667,0.952106620553,1.35025645187,219277.487434,6270074.39221,50000,28152.8652911,26700
2372,1700,23,1200,0.844911111111,0.954245693809,1.35244549956,212580.292105,6272995.04714,50000,28166.1785621,26700
2373,1700,23,1300,0.846752777778,0.948483317885,1.35294407218,206620.441772,6240342.94258,50000,28088.0065063,26700
2374,1700,23,1400,0.848980555556,0.922844551489,1.35519027421,203548.03373,6242573.28144,50000,28088.8030578,26700
2375,1700,23,1500,0.852591666667,0.962160966494,1.35830253661,196820.153709,6244832.97138,50000,28111.1867351,26700
2376,1700,23,1600,0.854763888889,0.94176957156,1.35430689978,192301.535401,6255742.62188,50000,28140.9305126,26700
2377,1700,23,1700,0.858491666667,0.942369924138,1.35207551081,185002.301365,6253066.92743,50000,28143.6260731,26700
2378,1700,23,1800,0.859805555556,0.941319731157,1.34996653199,183404.803936,6256102.12243,50000,28143.991627,26700
2379,1700,23,1900,0.861516666667,0.940687917323,1.35621072575,179582.693225,6227574.15219,50000,28074.5312528,26700
2380,1700,23,2000,0.865497222222,0.949630917929,1.35582002439,172925.06196,6259315.35167,50000,28171.3836954,26700
2381,1700,23,2100,0.866611111111,0.942301115812,1.35211192753,170148.39619,6234056.71672,50000,28101.1455163,26700
2382,1700,23,2200,0.869727777778,0.938954022138,1.35440895004,165899.580544,6251645.14232,50000,28164.052764,26700
2383,1700,23,2300,0.871936111111,0.933731750335,1.35090663546,162177.349202,6232891.8589,50000,28115.9883421,26700
2384,1700,23,2400,0.873975,0.942079387801,1.35287919151,158268.445386,6228464.96065,50000,28101.3906886,26700
2385,1800,23,100,0.824777777778,0.950486226739,1.37349854266,253875.268521,6392056.11073,50000,28545.3139849,26800
2386,1800,23,200,0.828897222222,0.950769635308,1.37393688096,246623.109527,6384763.38437,50000,28529.9672677,26800
2387,1800,23,300,0.831197222222,0.935456671471,1.37582695858,240821.90121,6395000.03562,50000,28561.8083393,26800
2388,1800,23,400,0.833991666667,0.941734740154,1.37406663656,234588.554071,6392000.97291,50000,28552.7134004,26800
2389,1800,23,500,0.836913888889,0.946998469229,1.37443655388,229578.78335,6388528.03328,50000,28536.5033669,26800
2390,1800,23,600,0.839505555556,0.942421567172,1.37197444317,224333.45171,6405480.25726,50000,28587.7784552,26800
2391,1800,23,700,0.843002777778,0.946102294315,1.36588323051,217813.710478,6412351.81621,50000,28613.2428429,26800
2392,1800,23,800,0.845416666667,0.950168733597,1.37593458075,212512.722769,6403167.5374,50000,28593.7112379,26800
2393,1800,23,900,0.847525,0.955478085071,1.37224429448,209035.822797,6406188.9194,50000,28595.9378027,26800
2394,1800,23,1000,0.849908333333,0.95818686512,1.37264135487,205015.902782,6396918.28565,50000,28568.9716706,26800
2395,1800,23,1100,0.852502777778,0.948308670938,1.37354338099,198751.547226,6383025.75533,50000,28546.6420214,26800
2396,1800,23,1200,0.855394444444,0.947969836632,1.37167158327,192810.217252,6395159.5658,50000,28572.0813477,26800
2397,1800,23,1300,0.858280555556,0.955177286294,1.37741770265,188033.778531,6383279.15401,50000,28546.4851045,26800
2398,1800,23,1400,0.861069444444,0.945573667003,1.37553028815,181787.744633,6376680.00964,50000,28531.4895106,26800
2399,1800,23,1500,0.86295,0.948771136139,1.372958204,179692.493425,6385292.89997,50000,28561.0777585,26800
2400,1800,23,1600,0.866488888889,0.932758660781,1.37366548751,172879.6146,6382662.16289,50000,28561.1288154,26800
2401,1800,23,1700,0.868280555556,0.946763224358,1.36956736753,169315.028191,6380594.66302,50000,28554.8089385,26800
2402,1800,23,1800,0.871455555556,0.943728581821,1.36953653364,164138.606497,6402251.63827,50000,28629.2118704,26800
2403,1800,23,1900,0.873602777778,0.949886943153,1.37174208825,160544.507534,6390580.15629,50000,28597.3349392,26800
2404,1800,23,2000,0.876416666667,0.941841279675,1.37713537957,156064.362731,6387611.81904,50000,28595.8302172,26800
2405,1800,23,2100,0.8775,0.955730182876,1.37353591447,153569.259659,6378188.79598,50000,28570.3115643,26800
2406,1800,23,2200,0.880069444444,0.933257990335,1.37024799919,150035.402644,6359923.95863,50000,28523.0537042,26800
2407,1800,23,2300,0.881586111111,0.94404038717,1.37746216437,147166.227097,6370724.76372,50000,28561.6317975,26800
2408,1800,23,2400,0.884055555556,0.955340048898,1.37254653081,142837.360839,6364754.27136,50000,28553.679502,26800
2409,1900,23,100,0.837097222222,0.965423517013,1.39391029596,230960.851895,6520548.98732,50000,28961.8388231,26900
2410,1900,23,200,0.839169444444,0.958977542421,1.39186719062,227664.827236,6519306.62593,50000,28967.4140576,26900
2411,1900,23,300,0.841936111111,0.94599553828,1.38956744883,221851.128772,6541749.14687,50000,29028.1735513,26900
2412,1900,23,400,0.845761111111,0.950517116747,1.39307263567,215669.486853,6536195.15792,50000,29009.1111929,26900
2413,1900,23,500,0.848244444444,0.962039647858,1.39209700341,209658.974111,6537361.66056,50000,29008.4483878,26900
2414,1900,23,600,0.850308333333,0.962530901584,1.39371474841,205902.831143,6534885.68168,50000,29012.9695318,26900
2415,1900,23,700,0.853755555556,0.957393221729,1.39291323983,200208.537622,6512325.27524,50000,28938.6657965,26900
2416,1900,23,800,0.854888888889,0.952789182947,1.39042871704,196110.576836,6510380.09296,50000,28934.8983009,26900
2417,1900,23,900,0.858844444444,0.961122984586,1.39335562608,189858.478312,6530083.41432,50000,28997.6673364,26900
2418,1900,23,1000,0.861575,0.957887485263,1.38996605599,184143.174335,6531847.8247,50000,29009.680921,26900
2419,1900,23,1100,0.864705555556,0.942803050507,1.39315158781,178717.133301,6535050.57412,50000,29028.2362636,26900
2420,1900,23,1200,0.866183333333,0.94825173375,1.39054754864,175516.194815,6533623.85902,50000,29030.4383218,26900
2421,1900,23,1300,0.869522222222,0.956419759286,1.3938327162,170355.118068,6530429.76206,50000,29016.0316788,26900
2422,1900,23,1400,0.871305555556,0.951774484404,1.38860880428,166085.695658,6518834.28415,50000,28991.5055581,26900
2423,1900,23,1500,0.873855555556,0.955764346227,1.39541535478,162093.733946,6519451.08852,50000,28999.2990836,26900
2424,1900,23,1600,0.876219444444,0.946600222183,1.39285927228,158742.730178,6514608.74568,50000,28978.4457521,26900
2425,1900,23,1700,0.877102777778,0.948875899799,1.38957700304,155233.103341,6512242.19757,50000,28976.3318481,26900
2426,1900,23,1800,0.880536111111,0.947698998583,1.38948573064,151329.408116,6520669.58296,50000,29013.603266,26900
2427,1900,23,1900,0.883066666667,0.958068674693,1.38909834328,146510.430941,6520037.48432,50000,29007.7954073,26900
2428,1900,23,2000,0.886247222222,0.947554137111,1.39074488299,141773.815413,6525048.36601,50000,29032.9118157,26900
2429,1900,23,2100,0.887361111111,0.935411612065,1.39290984409,139309.36335,6502790.48723,50000,28972.0663544,26900
2430,1900,23,2200,0.889833333333,0.949639872299,1.39381166241,135430.199184,6501932.12709,50000,28977.3494427,26900
2431,1900,23,2300,0.892061111111,0.952469352317,1.38898776124,132504.467818,6511046.39345,50000,29008.5250452,26900
2432,1900,23,2400,0.893938888889,0.953849698132,1.39632315776,128048.849702,6517477.58776,50000,29034.0488599,26900
2433,2000,23,100,0.848694444444,0.951045303439,1.41192061267,212488.406635,6669016.85228,50000,29434.7983851,27000
2434,2000,23,200,0.849908333333,0.95163390469,1.41314742507,207651.877163,6667904.0688,50000,29428.135386,27000
2435,2000,23,300,0.853761111111,0.961290573622,1.41166201077,203004.416166,6665109.97665,50000,29427.0433019,27000
2436,2000,23,400,0.856994444444,0.957587774471,1.4116295749,195857.965362,6669361.52775,50000,29432.947724,27000
2437,2000,23,500,0.859280555556,0.956973076479,1.41153580389,189796.832895,6665453.03079,50000,29434.6346515,27000
2438,2000,23,600,0.861613888889,0.95604183369,1.4118588313,187103.904274,6675658.36522,50000,29462.7437976,27000
2439,2000,23,700,0.864441666667,0.955035337765,1.40833162986,181408.293026,6663729.47721,50000,29429.4345343,27000
2440,2000,23,800,0.8670027777780001,0.945860916792,1.41321593157,177899.633161,6664205.6844,50000,29431.6152613,27000
2441,2000,23,900,0.869575,0.944551723697,1.41081520698,172670.80672,6675404.03223,50000,29461.0991532,27000
2442,2000,23,1000,0.871366666667,0.961884780563,1.41196565174,168206.412098,6649809.66648,50000,29392.4720002,27000
2443,2000,23,1100,0.87405,0.953599796699,1.40982403289,163223.297452,6671025.56562,50000,29458.1422756,27000
2444,2000,23,1200,0.876944444444,0.938199135809,1.4103106403,159046.424431,6628897.15907,50000,29351.7438843,27000
2445,2000,23,1300,0.878902777778,0.961581366208,1.41184773303,155676.54456,6648593.99862,50000,29400.8435492,27000
2446,2000,23,1400,0.880975,0.962215811075,1.41402231677,151399.22008,6631121.86823,50000,29357.5551406,27000
2447,2000,23,1500,0.883108333333,0.962956122912,1.40894386519,147957.234094,6653184.95914,50000,29426.1605617,27000
2448,2000,23,1600,0.886077777778,0.954663589841,1.41304885558,142872.68879,6654958.61678,50000,29428.2853922,27000
2449,2000,23,1700,0.888766666667,0.962446829795,1.41367933617,138824.726036,6649269.35107,50000,29426.9935135,27000
2450,2000,23,1800,0.890091666667,0.952698040007,1.40835936771,135913.722475,6656823.41108,50000,29447.644153,27000
2451,2000,23,1900,0.892888888889,0.964153676402,1.41155169164,132143.374219,6676744.43909,50000,29504.0654321,27000
2452,2000,23,2000,0.894327777778,0.958634107273,1.41332776386,129775.124386,6638954.75126,50000,29404.5562057,27000
2453,2000,23,2100,0.896625,0.95820005092,1.41030590803,126399.717548,6660470.62698,50000,29463.7757589,27000
2454,2000,23,2200,0.898730555556,0.964122574652,1.41485722275,122265.565848,6626600.82025,50000,29381.7079761,27000
2455,2000,23,2300,0.900230555556,0.961179873723,1.40896442491,120508.669852,6628123.03829,50000,29381.0569989,27000
2456,2000,23,2400,0.903169444444,0.971603043456,1.41154646772,116204.009699,6648919.19292,50000,29450.9343739,27000
2457,2100,23,100,0.859675,0.96416229874,1.42957362599,192820.371474,6796675.56399,50000,29838.6470936,27100
2458,2100,23,200,0.860983333333,0.966943356282,1.43011032881,190616.83528200001,6794570.48895,50000,29824.5264594,27100
2459,2100,23,300,0.863633333333,0.958595846514,1.42966418522,185477.357725,6797005.19601,50000,29835.0254151,27100
2460,2100,23,400,0.867066666667,0.956315967269,1.43093071352,178152.809937,6792132.42577,50000,29833.6965655,27100
2461,2100,23,500,0.870355555556,0.958392836193,1.4286357789,173116.604824,6829607.00686,50000,29935.463178,27100
2462,2100,23,600,0.872322222222,0.956475096415,1.43183928332,170183.654561,6800188.54819,50000,29856.0759939,27100
2463,2100,23,700,0.874555555556,0.958458718771,1.43015827816,165220.021854,6816062.52635,50000,29900.1099895,27100
2464,2100,23,800,0.876975,0.944725115326,1.43216774405,159830.116811,6809040.78122,50000,29887.8121313,27100
2465,2100,23,900,0.878791666667,0.957395463972,1.43008999678,158150.653213,6793837.25041,50000,29847.2487134,27100
2466,2100,23,1000,0.881436111111,0.955563371244,1.43257749781,152675.23102,6807035.11146,50000,29889.2067383,27100
2467,2100,23,1100,0.884186111111,0.962295378968,1.43276697446,149666.75206,6806119.93131,50000,29885.9153775,27100
2468,2100,23,1200,0.886575,0.96925739449,1.42844109226,145022.786466,6807219.90692,50000,29893.499218,27100
2469,2100,23,1300,0.888316666667,0.965637874509,1.43061053116,140757.41488,6789865.99056,50000,29841.6266967,27100
2470,2100,23,1400,0.891027777778,0.962323311353,1.43674104189,136170.406457,6800629.2381,50000,29872.2214818,27100
2471,2100,23,1500,0.893713888889,0.967901386027,1.43288144224,132107.809428,6790372.21127,50000,29853.3781817,27100
2472,2100,23,1600,0.895402777778,0.964691275619,1.42624181272,130041.957002,6799628.22951,50000,29881.5381371,27100
2473,2100,23,1700,0.896380555556,0.9697468659,1.42944709604,128253.332749,6797002.86204,50000,29880.5711126,27100
2474,2100,23,1800,0.898569444444,0.973560571554,1.42496531052,124689.62519,6793754.29661,50000,29871.2930383,27100
2475,2100,23,1900,0.900691666667,0.958874207426,1.42765127656,120125.975322,6805634.66877,50000,29907.7445983,27100
2476,2100,23,2000,0.902888888889,0.964508454639,1.43239955173,117876.324755,6792837.84441,50000,29875.2961413,27100
2477,2100,23,2100,0.906002777778,0.96208160712,1.4326769098,112613.836628,6781294.12973,50000,29859.3121557,27100
2478,2100,23,2200,0.906608333333,0.964911232823,1.43172106223,111294.796051,6756632.20332,50000,29785.8759778,27100
2479,2100,23,2300,0.909363888889,0.962273257228,1.43220962801,108311.581934,6794613.58496,50000,29898.6475327,27100
2480,2100,23,2400,0.910477777778,0.970014666891,1.43027556374,105758.16636,6783232.0076,50000,29869.9899358,27100
2481,2200,23,100,0.869569444444,0.968672370612,1.4511345705,176175.890921,6953611.05375,50000,30322.7296622,27200
2482,2200,23,200,0.872477777778,0.968011386587,1.45086380822,172978.198091,6943515.78742,50000,30297.0010734,27200
2483,2200,23,300,0.875091666667,0.965219136417,1.44576077991,167334.200687,6948706.97423,50000,30307.8126209,27200
2484,2200,23,400,0.8776,0.963573199137,1.45083026363,162165.662524,6944063.21422,50000,30300.0823826,27200
2485,2200,23,500,0.880063888889,0.970885251961,1.44809425456,158862.582443,6943299.01938,50000,30297.3802466,27200
2486,2200,23,600,0.882272222222,0.963294293875,1.44905991738,154304.203352,6971386.14742,50000,30382.7519726,27200
2487,2200,23,700,0.883822222222,0.963795020266,1.4498387135,151325.261945,6942444.1354,50000,30300.8157035,27200
2488,2200,23,800,0.886397222222,0.956318210665,1.44658648558,147408.233571,6957770.7325,50000,30332.9541848,27200
2489,2200,23,900,0.888169444444,0.963714025621,1.44957093644,143362.967096,6940089.10478,50000,30301.7600701,27200
2490,2200,23,1000,0.890447222222,0.963833658279,1.44863123776,139838.052573,6936225.64997,50000,30285.5845436,27200
2491,2200,23,1100,0.892711111111,0.970414921528,1.44515601217,135495.221229,6953930.3159,50000,30346.7688529,27200
2492,2200,23,1200,0.894744444444,0.968815253139,1.44779180802,132367.184102,6954253.14308,50000,30339.8504838,27200
2493,2200,23,1300,0.898527777778,0.973563068576,1.45050937105,126816.237472,6973793.53612,50000,30413.0598393,27200
2494,2200,23,1400,0.898686111111,0.962564842726,1.44937264539,126128.254736,6903052.62888,50000,30204.348562,27200
2495,2200,23,1500,0.901825,0.96368531821,1.44925025885,121182.324468,6937347.90564,50000,30316.9055899,27200
2496,2200,23,1600,0.9029,0.955617429285,1.44871403096,119487.208666,6918239.23798,50000,30258.9118587,27200
2497,2200,23,1700,0.90465,0.971262789136,1.44697152036,116143.17631,6937585.69809,50000,30307.2209316,27200
2498,2200,23,1800,0.907352777778,0.959133696328,1.44872541132,111702.670347,6938519.16057,50000,30316.9813762,27200
2499,2200,23,1900,0.909702777778,0.96238672727,1.4498770841,108613.882581,6937205.92308,50000,30316.7471198,27200
2500,2200,23,2000,0.911630555556,0.964472306001,1.44662901305,105710.86101,6931495.85866,50000,30310.5219267,27200
2501,2200,23,2100,0.912791666667,0.968824175819,1.45143849913,103924.563888,6914219.48105,50000,30268.0432548,27200
2502,2200,23,2200,0.914486111111,0.959239875053,1.45398983146,101108.704048,6903308.10028,50000,30237.8245876,27200
2503,2200,23,2300,0.916763888889,0.962699336478,1.45005281431,97512.2215481,6925379.41747,50000,30308.8371831,27200
2504,2200,23,2400,0.919027777778,0.963202671513,1.4556262144,94354.5919666,6899964.83686,50000,30245.5786159,27200
2505,2300,23,100,0.879783333333,0.966896979279,1.47109961434,161196.42544,7088382.30269,50000,30744.4065488,27300
2506,2300,23,200,0.881969444444,0.962686621286,1.46767124977,157257.600449,7095282.5092,50000,30766.1456094,27300
2507,2300,23,300,0.883691666667,0.966826008994,1.46760655321,152528.037839,7083968.1519,50000,30740.0259255,27300
2508,2300,23,400,0.886419444444,0.976531817305,1.46698976138,149700.630249,7089735.66697,50000,30744.3643655,27300
2509,2300,23,500,0.889022222222,0.962216084508,1.47001247664,145148.518912,7071851.77046,50000,30703.6120272,27300
2510,2300,23,600,0.889947222222,0.968414387915,1.46296184246,142668.087293,7092037.80927,50000,30750.1716684,27300
2511,2300,23,700,0.892172222222,0.963562835148,1.47031855606,139330.117074,7074811.57799,50000,30710.6842495,27300
2512,2300,23,800,0.894780555556,0.964972045716,1.46741177417,134491.851062,7086212.75465,50000,30741.657187,27300
2513,2300,23,900,0.896913888889,0.96808677668,1.46357821334,130631.947994,7088440.88814,50000,30753.0855022,27300
2514,2300,23,1000,0.9003,0.964707741864,1.47607771924,125301.680416,7082222.77359,50000,30741.2456292,27300
2515,2300,23,1100,0.900833333333,0.964343363266,1.46939026985,124222.536662,7077141.41505,50000,30717.6301958,27300
2516,2300,23,1200,0.90285,0.968494691493,1.46888599518,120521.834676,7080463.46685,50000,30733.8564349,27300
2517,2300,23,1300,0.905513888889,0.978743588371,1.47140261539,116644.249004,7074772.90238,50000,30726.570534,27300
2518,2300,23,1400,0.906430555556,0.96919875339,1.46754984362,115357.545073,7080665.46522,50000,30737.4828854,27300
2519,2300,23,1500,0.909091666667,0.962828833491,1.4708141369,111193.93995,7075839.08762,50000,30732.2981493,27300
2520,2300,23,1600,0.911538888889,0.964655557318,1.46915873929,106716.929493,7072541.01795,50000,30731.7746114,27300
2521,2300,23,1700,0.913172222222,0.967547035552,1.47299587287,104320.375184,7066713.0928,50000,30715.3458779,27300
2522,2300,23,1800,0.915302777778,0.971247986679,1.4672856746,101571.085967,7065948.7786,50000,30718.7086416,27300
2523,2300,23,1900,0.916616666667,0.962352235182,1.46924267331,99040.1745079,7055015.72569,50000,30692.3101896,27300
2524,2300,23,2000,0.918977777778,0.969020806279,1.47162655886,95675.911658,7067605.77905,50000,30725.4774793,27300
2525,2300,23,2100,0.920438888889,0.962404781099,1.46578380629,93529.5179589,7071456.66176,50000,30739.1590352,27300
2526,2300,23,2200,0.921569444444,0.970688647476,1.46917753605,92140.1348239,7062435.33528,50000,30722.1079411,27300
2527,2300,23,2300,0.924166666667,0.967713631563,1.47229941656,87760.9283274,7064903.2879,50000,30731.1310927,27300
2528,2300,23,2400,0.925194444444,0.959090838147,1.46859108357,86169.2768102,7055146.54863,50000,30701.7262645,27300
2529,2400,23,100,0.887755555556,0.97327136627,1.48874820773,148800.553787,7227771.48935,50000,31158.5393303,27400
2530,2400,23,200,0.890705555556,0.974877385147,1.49049851981,143318.34543,7229472.08939,50000,31181.726626,27400
2531,2400,23,300,0.891705555556,0.959945736747,1.49274602199,141702.626903,7210447.70226,50000,31119.3306818,27400
2532,2400,23,400,0.894427777778,0.970083739876,1.49004191642,137864.3651,7233298.65786,50000,31176.8891791,27400
2533,2400,23,500,0.896063888889,0.969977255218,1.48440051376,134048.607537,7240198.00169,50000,31196.8354272,27400
2534,2400,23,600,0.899025,0.964737809187,1.48766043312,129745.888227,7232814.83757,50000,31191.4648597,27400
2535,2400,23,700,0.900725,0.975604091451,1.48628172544,127020.066385,7237735.94375,50000,31201.8066917,27400
2536,2400,23,800,0.901911111111,0.976425923184,1.48611018333,123696.035985,7217970.34819,50000,31146.0198168,27400
2537,2400,23,900,0.90535,0.971006368958,1.48845214013,119241.236396,7209960.86124,50000,31128.4756064,27400
2538,2400,23,1000,0.907275,0.97538905988,1.49177450883,116237.10846,7219127.13994,50000,31152.3459103,27400
2539,2400,23,1100,0.909391666667,0.976167618236,1.48991043613,111716.246513,7212156.21019,50000,31147.9074928,27400
2540,2400,23,1200,0.911213888889,0.97213698601,1.4867204994,109690.423462,7213160.17343,50000,31147.4474808,27400
2541,2400,23,1300,0.912663888889,0.972542114866,1.48696247281,107676.707774,7221686.72193,50000,31165.3548509,27400
2542,2400,23,1400,0.915436111111,0.976074329618,1.48848751021,102540.507644,7215683.55312,50000,31160.6294321,27400
2543,2400,23,1500,0.9167,0.971967093984,1.48701165619,100419.604295,7223816.5146,50000,31184.3671998,27400
2544,2400,23,1600,0.917836111111,0.966190476501,1.4861385416,99179.5546813,7205910.02626,50000,31139.6372285,27400
2545,2400,23,1700,0.920022222222,0.976696040753,1.48650156087,96024.5007992,7218427.37972,50000,31165.6499696,27400
2546,2400,23,1800,0.922322222222,0.97504372138,1.48735542928,91197.2202561,7231383.37466,50000,31216.6647855,27400
2547,2400,23,1900,0.923275,0.958791376452,1.48746866689,90239.8527837,7190774.68398,50000,31098.3400935,27400
2548,2400,23,2000,0.925322222222,0.975661678329,1.48830765727,87504.600379,7201869.53746,50000,31142.1989551,27400
2549,2400,23,2100,0.927577777778,0.97378198156,1.49132119811,84734.3905964,7213101.22971,50000,31171.5345784,27400
2550,2400,23,2200,0.928433333333,0.977395260135,1.4863639037,82930.0716506,7211570.34764,50000,31160.9209373,27400
2551,2400,23,2300,0.929686111111,0.968903499643,1.48877064511,80434.1838508,7203003.09193,50000,31149.8280383,27400
2552,2400,23,2400,0.931088888889,0.980479400782,1.48883814452,78839.6832694,7159639.41148,50000,31040.7898452,27400
2553,1100,24,2200,0.800788888889,0.908082713989,1.22428870933,291269.189584,5811701.6344,50000,26445.3450954,26100
2554,1100,24,2300,0.805569444444,0.915470262581,1.22668993757,284860.794538,5832566.373,50000,26516.9691356,26100
2555,1100,24,2400,0.807380555556,0.910268837936,1.22435558086,279471.84023,5818067.4777,50000,26480.7153832,26100
2556,1200,24,1700,0.800769444444,0.897303766531,1.24217900313,296100.315227,5919738.79247,50000,26811.4925875,26200
2557,1200,24,1800,0.804980555556,0.935590989212,1.24696691387,285901.118468,5936723.28237,50000,26879.2310699,26200
2558,1200,24,1900,0.806355555556,0.911588888168,1.24484416165,282145.237242,5943933.16393,50000,26899.6940111,26200
2559,1200,24,2000,0.809713888889,0.937228316373,1.24121767252,275830.71228,5959437.03065,50000,26945.2348938,26200
2560,1200,24,2100,0.811336111111,0.917448111729,1.24164668242,270902.913801,5924842.47132,50000,26849.239649,26200
2561,1200,24,2200,0.814738888889,0.915759753514,1.24103239134,266247.623916,5944969.37033,50000,26916.0152897,26200
2562,1200,24,2300,0.818225,0.921922633782,1.24509454649,258449.52837,5942948.48544,50000,26923.8785734,26200
2563,1200,24,2400,0.821125,0.909952740167,1.24446315689,252349.71089,5947966.02269,50000,26952.6057813,26200
2564,1300,24,1200,0.800447222222,0.910398046043,1.26001432605,298839.676001,6086322.54125,50000,27359.6515578,26300
2565,1300,24,1300,0.802061111111,0.920403728639,1.26069703581,295739.390315,6077215.33616,50000,27324.6068343,26300
2566,1300,24,1400,0.805372222222,0.926701963167,1.26401868912,288109.820988,6093178.16514,50000,27381.7999985,26300
2567,1300,24,1500,0.807955555556,0.924038156721,1.26403893871,281180.410562,6060827.31456,50000,27300.3761584,26300
2568,1300,24,1600,0.811861111111,0.910443789447,1.26652854536,274726.056754,6078256.50289,50000,27347.6286829,26300
2569,1300,24,1700,0.813347222222,0.915441920018,1.26398324806,268251.502568,6064330.343,50000,27319.6708542,26300
2570,1300,24,1800,0.81805,0.928178079215,1.26244053362,260981.873596,6084007.78788,50000,27380.8821484,26300
2571,1300,24,1900,0.819544444444,0.927976054024,1.26124112249,256868.765003,6071292.47627,50000,27342.5379789,26300
2572,1300,24,2000,0.822522222222,0.91510158155,1.26523863661,249622.955072,6054281.35105,50000,27309.1264017,26300
2573,1300,24,2100,0.824897222222,0.928382149882,1.26207321711,246149.647449,6055926.38535,50000,27317.9483922,26300
2574,1300,24,2200,0.827991666667,0.921153659388,1.25965964273,240266.511496,6085465.954,50000,27406.0040278,26300
2575,1300,24,2300,0.830544444444,0.918244857771,1.26289301305,234252.012093,6048141.8382,50000,27303.7494747,26300
2576,1300,24,2400,0.831858333333,0.945062978162,1.26418666497,230139.889329,6030167.47063,50000,27260.1997145,26300
2577,1400,24,800,0.8012,0.927367138635,1.28145389247,299249.895801,6216416.1964,50000,27797.7671582,26400
2578,1400,24,900,0.803363888889,0.940332472965,1.28161572175,294398.30373,6201221.74358,50000,27755.6049222,26400
2579,1400,24,1000,0.807275,0.92317430318,1.28536088183,285929.860019,6219592.63924,50000,27811.4701657,26400
2580,1400,24,1100,0.810158333333,0.924308826858,1.277497592,279675.056515,6198475.28523,50000,27757.3908386,26400
2581,1400,24,1200,0.812297222222,0.910459237978,1.28008053715,273260.769993,6195713.4486,50000,27746.8680219,26400
2582,1400,24,1300,0.815397222222,0.926809543508,1.28381591807,268004.922926,6192223.90685,50000,27743.0768937,26400
2583,1400,24,1400,0.818141666667,0.937325380343,1.27970055767,263174.107204,6191324.93512,50000,27735.2456841,26400
2584,1400,24,1500,0.822080555556,0.935160508723,1.28737019116,254014.208533,6203031.99893,50000,27787.8371017,26400
2585,1400,24,1600,0.823761111111,0.934565647448,1.28148140144,249412.46158,6183752.13737,50000,27729.8460668,26400
2586,1400,24,1700,0.827113888889,0.931048453932,1.28314097669,242396.422598,6181630.5967,50000,27737.0506041,26400
2587,1400,24,1800,0.829263888889,0.925527713863,1.28271073143,238906.689896,6195114.35051,50000,27770.5477959,26400
2588,1400,24,1900,0.832511111111,0.924040414447,1.2820868265,230502.818057,6204172.48774,50000,27798.4806969,26400
2589,1400,24,2000,0.835361111111,0.943726265386,1.28191633181,226509.339776,6198047.74562,50000,27798.1642198,26400
2590,1400,24,2100,0.838761111111,0.937174779217,1.28265242567,219441.935015,6175683.15962,50000,27744.1593536,26400
2591,1400,24,2200,0.840341666667,0.940073234224,1.27989237404,216542.209135,6173065.58852,50000,27738.48321,26400
2592,1400,24,2300,0.842180555556,0.93163413275,1.27973583509,213956.719883,6171510.47621,50000,27736.4071602,26400
2593,1400,24,2400,0.845019444444,0.935814980454,1.27920053656,208038.608315,6171357.16235,50000,27745.8752889,26400
