DMU,x
2707,0.869170473422203
2708,0.866698981056644
2709,0.864126662172351
2710,0.860899082032177
2711,1
2712,0.921284095072766
2713,0.916380068709765
2714,0.911855248300791
2715,0.906922178506446
2716,0.90326456641921
2717,0.899633382299805
2718,0.897752802464172
2719,0.893564264337981
2720,0.890392001337397
2721,0.887268651155328
2722,0.881953137343894
2723,0.880194132273881
2724,0.875803636369249
2725,0.873315890330929
2726,0.870618538472777
2727,0.867239904617388
2728,0.864684796316834
2729,0.86220397890362
2730,0.859294433756922
2731,0.855358594248733
2732,0.852162541239231
2733,0.849113072124998
2734,0.845924705167303
2735,1
2736,0.905153936247011
2737,0.900058981066247
2738,0.896368277098888
2739,0.892520404049807
2740,0.887673453621342
2741,0.885233667964915
2742,0.881766035692546
2743,0.878201298065322
2744,0.875615665135392
2745,0.872541151562037
2746,0.868341972915633
2747,0.865797338922531
2748,0.861783188903558
2749,0.860555229307764
2750,0.855658703570783
2751,0.852819941751036
2752,0.850872321718686
2753,0.847278499634775
2754,0.844179641327731
2755,0.842100332475147
2756,0.837595410004099
2757,0.835667816708272
2758,0.832385424764551
2759,1
2760,0.889443977703759
2761,0.883996697480539
2762,0.880773354461535
2763,0.877016964839975
2764,0.873548797679775
2765,0.870381079132409
2766,0.868055870624737
2767,0.86384672414335
2768,0.860334309828535
2769,0.857945882712313
2770,0.853779709937113
2771,0.850260215902778
2772,0.847698145526362
2773,0.845347317117499
2774,0.842361654265806
2775,0.839109485414974
2776,0.835990359279843
2777,0.833209428847206
2778,0.830928924906887
2779,0.826749446797977
2780,0.825544186832049
2781,0.821763006726824
2782,0.818866238679376
2783,1
2784,0.873609666660269
2785,0.869185613970897
2786,0.866339492815332
2787,0.861535582906022
2788,0.859676822812313
2789,0.856614317607459
2790,0.852890267048547
2791,0.849025283930073
2792,0.847095807980506
2793,0.843206143064677
2794,0.839942929968289
2795,0.837031332480983
2796,0.83454135716151
2797,0.83120575978498
2798,0.828294153839294
2799,0.825009092922735
2800,0.822728128537015
2801,0.819722344747223
2802,0.817204904459973
2803,0.813539330219872
2804,0.810654841356481
2805,0.808534104693517
2806,0.8049951203743
2807,1
2808,0.85836614154172
2809,0.854104300050406
2810,0.851870309396574
2811,0.848339339868024
2812,0.845452013536097
2813,0.842308594825774
2814,0.838858100260286
2815,0.835992929487688
2816,0.832508187579072
2817,0.830285574239428
2818,0.82625179227543
2819,0.823509597955619
2820,0.820467873080461
2821,0.81825934972787
2822,0.815213589789014
2823,0.811619135219797
2824,0.808769369685234
2825,0.80657662812801
2826,0.803795906358875
2827,0.800167513697844
2828,0.797827979698384
2829,0.794000972026335
2830,0.792431236565402
