DMU,(O)Demand,(O)PctDemand s,(O)Risk
2224,0.887097,1.04088330070769,1.6253339379521
2225,0.88915,1.04279838220555,1.62927209220384
2226,0.891367,1.04467131215755,1.63383665811502
2227,0.894289,1.04737513976694,1.63969024970081
2228,0.896156,1.04884820794882,1.64360614481665
2229,0.897653,1.0498387102714,1.64687445486431
2230,0.900025,1.05144412497091,1.65200637239524
2231,0.901933,1.05251556532507,1.65628121319819
2232,0.904242,1.054062986122,1.6612870766969
2233,0.906658,1.05547834597058,1.66581673341219
2234,0.907742,1.05416213500557,1.66488407178096
2235,0.910308,1.05506672115409,1.67035187574535
2236,0.911833,1.054778544898,1.67390446094647
2237,0.91435,1.0556515546792,1.67927310062809
2238,0.9157,1.05519104014852,1.68249338475108
2239,0.874975,0.968658,1.48996198507601
2240,0.877383,1.02566877847308,1.6360663423115
2241,0.8795,1.02826377123253,1.63998509078784
2242,0.882164,1.03160804551661,1.64473365060028
2243,0.884906,1.0350420006104,1.64962909730532
2244,0.886719,1.03738761904435,1.65279435473598
2245,0.889356,1.04069553424728,1.65749713658089
2246,0.890711,1.04308791157793,1.65887232523529
2247,0.892506,1.04861670024954,1.65686396265443
2248,0.896069,1.05325107540657,1.66222492605855
2249,0.898,1.05478876733521,1.66618143833827
2250,0.900669,1.05719828181455,1.6715047202005
2251,0.902197,1.05827369804504,1.67470782015094
2252,0.903892,1.0595508833469,1.67821790745721
2253,0.906617,1.06204028895526,1.68363787387708
2254,0.907978,1.06293687326631,1.68652225295161
2255,0.910369,1.06504442634901,1.69131715136355
2256,0.912042,1.06631684551172,1.69477563813969
2257,0.913686,1.06713086910346,1.69845137478827
2258,0.915414,1.06704271509135,1.70112749649741
2259,0.918083,1.06809057791191,1.70671524398882
2260,0.919517,1.06771483699496,1.71000311510319
2261,0.920183,1.06646470978932,1.71185746271132
2262,0.922264,1.06687023888395,1.71633941582707
2263,0.884003,0.978019,1.505743
2264,0.886417,1.03642682484153,1.67638404718079
2265,0.888514,1.03910483096,1.67998564662389
2266,0.891419,1.04272621814828,1.68511751612072
2267,0.893572,1.04546644329861,1.68883026991534
2268,0.895269,1.04767136641923,1.69168407520386
2269,0.897889,1.05291031622594,1.69315199707948
2270,0.900428,1.05833126396503,1.69381011864368
2271,0.902344,1.05989169181218,1.69760044919349
2272,0.904167,1.06134813418583,1.70121440328364
2273,0.905517,1.06225493439001,1.7039368923432
2274,0.907758,1.06421214004572,1.70833460715908
2275,0.909461,1.06554344903897,1.71171854555189
2276,0.911369,1.06711992927475,1.71548697680344
2277,0.913856,1.06937870185226,1.72034410198986
2278,0.915047,1.07012569054555,1.72276020820225
2279,0.917592,1.07241050085452,1.72767965446899
2280,0.918667,1.07292311645101,1.72977793909402
2281,0.920769,1.0736488104432,1.73412500059331
2282,0.922628,1.07384877195991,1.73809255383402
2283,0.924728,1.07434179869277,1.74251113655822
2284,0.925742,1.07358724550928,1.74487996678232
2285,0.927703,1.07394513474051,1.74903037856959
2286,0.929383,1.07399033469339,1.75264802300654
2287,0.800469,0.897851,1.229467
2288,0.800003,0.907436,1.253887
2289,0.802275,0.910054,1.25686129944752
2290,0.804681,0.917399,1.25915220539823
2291,0.808719,0.912982497379398,1.2667963786618
2292,0.816535996781886,0.934817,1.27610566486806
2293,0.813825,0.915939334864106,1.27430829647515
2294,0.802039,0.928557,1.27456
2295,0.804717,0.921937,1.273566
2296,0.807564,0.926507,1.2847328418738
2297,0.810064,0.921369,1.28941415528582
2298,0.813361,0.922310556837232,1.29519029175918
2299,0.816783,0.93054,1.2994526435929
2300,0.819556,0.927429494212029,1.30522563575846
2301,0.822814,0.930180033550301,1.31049807540983
2302,0.823097,0.929576590064554,1.31103140038674
2303,0.827417,0.933540260275368,1.3179941673905
2304,0.800314,0.920268,1.2938416915994
2305,0.803581,0.92607,1.29885669189391
2306,0.80745,0.936422,1.30499892594411
2307,0.809036,0.92512,1.293044
2308,0.812361,0.935639,1.3127829546842
2309,0.815058,0.948312,1.31669034174175
2310,0.818042,0.930211440109754,1.32191704386641
2311,0.821361,0.933017010546217,1.32722732512513
2312,0.8234,0.934376012986773,1.33046967722283
2313,0.826711,0.937358555695746,1.33597130996825
2314,0.829806,0.940215855228777,1.34125820064335
2315,0.8316,0.941604248709897,1.34443994262383
2316,0.834622,0.944388236418669,1.34960472482168
2317,0.837456,0.946963757426352,1.35446364246971
2318,0.84035,0.94961139205322,1.35941773340779
2319,0.801594,0.928394903476287,1.314857
2320,0.805939,0.927263778025274,1.32028119253633
2321,0.807664,0.92792175560458,1.32329592629159
2322,0.808408,0.92747078792984,1.32470078669423
2323,0.81365,0.93252040172835,1.33360397355092
2324,0.817267,0.94007,1.34103571469072
2325,0.819364,0.938641,1.34428569583904
2326,0.820944,0.943871,1.34791079125166
2327,0.825464,0.942885,1.35551168106387
2328,0.827669,0.946088,1.35954316333698
2329,0.831331,0.94712001311994,1.36501953222886
2330,0.834261,0.94976162364228,1.36989556526649
2331,0.835114,0.950045071085932,1.37136047020236
2332,0.838603,0.953333111095435,1.37715346965537
2333,0.842325,0.956889414710424,1.38332878522813
2334,0.844339,0.958509896856964,1.38669867730984
2335,0.847033,0.960907532434075,1.39118488001904
2336,0.849142,0.96264654534242,1.39470979701355
2337,0.851328,0.964478164784796,1.39836068954616
2338,0.803058,0.932253,1.334277
2339,0.806172,0.941261,1.332768
2340,0.809681,0.939631050876469,1.34632379933632
2341,0.811472,0.943919,1.331785
2342,0.814956,0.94545048615751,1.35610991147343
2343,0.818106,0.948956922936165,1.36184854304532
2344,0.821506,0.952754568877803,1.3679992250782
2345,0.823808,0.955280133328681,1.37231697398867
2346,0.826919,0.937403,1.333981
2347,0.829875,0.95076,1.337219
2348,0.833319,0.955699755290612,1.38911825500545
2349,0.83485,0.956502163810762,1.39255259172064
2350,0.837875,0.959024519763593,1.39847133158273
2351,0.840614,0.961286373013627,1.40363837527104
2352,0.843119,0.963440194548297,1.40772761729346
2353,0.845842,0.965848246946868,1.41218152053291
2354,0.848894,0.968636545245895,1.41718530929923
2355,0.852014,0.971506589857022,1.4223031673983
2356,0.854656,0.973835996452537,1.42662365892619
2357,0.856106,0.974812815341801,1.42895516117291
2358,0.858942,0.977373195575772,1.43360079047577
2359,0.860139,0.978032817474781,1.43547954441906
2360,0.86385,0.98050656664326,1.44073904208228
2361,0.812853,0.943998,1.354758
2362,0.816028,0.958261711522671,1.37739924516411
2363,0.818597,0.960889979297065,1.38290606875668
2364,0.821881,0.964506423230913,1.3887800213802
2365,0.823511,0.966184249940852,1.39185581735158
2366,0.827972,0.971185573169423,1.39971365244247
2367,0.829786,0.942288,1.356334
2368,0.832406,0.941447,1.346805
2369,0.835814,0.946558,1.355832
2370,0.839033,0.951747,1.355738
2371,0.840717,0.968160017552731,1.42176642723183
2372,0.844911,0.972020403665277,1.42958944021355
2373,0.846753,0.973181355688383,1.43342804426567
2374,0.848981,0.974794426373515,1.43791369617129
2375,0.852592,0.978001810835658,1.44473693262699
2376,0.854764,0.9795648138534,1.44911701501196
2377,0.858492,0.983060851747044,1.45549307358509
2378,0.859806,0.983863165502036,1.45748767297638
2379,0.861517,0.985126291863402,1.46015740945514
2380,0.865497,0.988988253549825,1.46667422256156
2381,0.866611,0.989294073617028,1.46811397931919
2382,0.869728,0.991099554003024,1.47233396160878
2383,0.871936,0.991880136169025,1.47502175502409
2384,0.873975,0.992481353325179,1.47743145186028
2385,0.824778,0.950486,1.373499
2386,0.828897,0.983769919789515,1.41959877390092
2387,0.831197,0.985887335954896,1.42533403841363
2388,0.833992,0.941735,1.374067
2389,0.836914,0.946998,1.374437
2390,0.839506,0.942422,1.371974
2391,0.843003,0.946102,1.365883
2392,0.845417,0.950169,1.375935
2393,0.847525,0.955478,1.372244
2394,0.849908,0.982573939341705,1.45687889817896
2395,0.852503,0.984592918715373,1.46191442700197
2396,0.855394,0.986960639717838,1.46745343392213
2397,0.858281,0.989330157095334,1.47298174071167
2398,0.861069,0.991591956693318,1.47833631365031
2399,0.86295,0.992816641471582,1.48212928111219
2400,0.866489,0.995955265184464,1.48876604244418
2401,0.868281,0.997092243366045,1.49239735931699
2402,0.871456,0.999843284054974,1.49831703916947
2403,0.873603,1.00107976276174,1.50124225651339
2404,0.876417,1.00254378106099,1.50489646379562
2405,0.8775,1.00204125867412,1.5055874763858
2406,0.880069,1.00324946648409,1.50883740048388
2407,0.881586,1.00327114844822,1.51029225513464
2408,0.884056,1.0049949992242,1.51539022906834
2409,0.837097,0.965424,1.39391
2410,0.839169,0.999845690368755,1.45870262489734
2411,0.841936,0.993622118885838,1.46433604669658
2412,0.845761,0.992148672292847,1.47079261070077
2413,0.848244,0.990181429831466,1.47488171397671
2414,0.850308,0.987771844176012,1.47824447573032
2415,0.853756,0.988378164488082,1.48396863462811
2416,0.854889,0.991774802523452,1.48548629657758
2417,0.858844,0.996673816402517,1.49283564918649
2418,0.861575,0.999664943505011,1.49807415987426
2419,0.864706,1.00234651862525,1.50403610713364
2420,0.866183,1.00311812476661,1.50711717209638
2421,0.869522,1.00605305048559,1.51343424168088
2422,0.871306,1.0071952964716,1.51704124789871
2423,0.873856,1.00923020294741,1.52197802883626
2424,0.876219,1.01105559607083,1.52658560074912
2425,0.877103,1.01108721263501,1.52895391840417
2426,0.880536,1.01393078273717,1.53624006154383
2427,0.883067,1.01486463045618,1.53972586164335
2428,0.886247,1.01591770053924,1.54273433482546
2429,0.887361,1.01462142011152,1.54216487833917
2430,0.889833,1.01489855424754,1.54397565987815
2431,0.892061,1.01558760283863,1.54636072718
2432,0.893939,1.01754696466445,1.55332302843214
2433,0.848694,0.958075332710227,1.41443745073693
2434,0.849908,1.01013950424974,1.49939236360718
2435,0.853761,1.00149760424383,1.50540328396065
2436,0.856994,0.994683852881048,1.51091993774395
2437,0.859281,0.997365024770802,1.51441725763886
2438,0.861614,1.0021238330748,1.51793236320016
2439,0.864442,1.00570382062153,1.52324704530775
2440,0.867003,1.0089710857131,1.52808885166311
2441,0.869575,1.01224901833598,1.53294760582655
2442,0.871367,1.01461663391275,1.53642864602378
2443,0.87405,1.0171636291902,1.54151564359544
2444,0.876944,1.01958056237536,1.54698912419518
2445,0.878903,1.02091711316911,1.55081059872197
2446,0.880975,1.02239236986181,1.55482856630752
2447,0.883108,1.02388128333006,1.5591830455244
2448,0.886078,1.0261846641419,1.56559665451795
2449,0.888767,1.02816916293359,1.57150704816006
2450,0.890092,1.02858421927988,1.57499691162032
2451,0.892889,1.03031278772357,1.58008179711524
2452,0.894328,1.02939254267444,1.5799984876982
2453,0.896625,1.02947960182177,1.58145109774682
2454,0.898731,1.02936484526324,1.58258464310153
2455,0.900231,1.02879626306842,1.58435464582821
2456,0.903169,1.03015041972252,1.59067685082656
2457,0.859675,0.964162,1.429574
2458,0.860983,1.01769970236256,1.53867075359242
2459,0.863633,1.0072899018077,1.54232632745923
2460,0.867067,1.01095241941796,1.54780326833676
2461,0.870356,1.01505907332153,1.55386925386694
2462,0.872322,1.01762081727441,1.55757185479875
2463,0.874556,1.02049296405694,1.56175137971005
2464,0.876975,1.02357892521789,1.56625979764834
2465,0.878792,1.02596011015456,1.56969152244845
2466,0.881436,1.02930475582412,1.57459897099816
2467,0.884186,1.03277145994357,1.57969454293487
2468,0.886575,1.03460312352383,1.58420112257339
2469,0.888317,1.03565311956262,1.58767243471131
2470,0.891028,1.0376496439526,1.59356094433097
2471,0.893714,1.03962392029327,1.59939858989996
2472,0.895403,1.04044647174596,1.60344478378707
2473,0.896381,1.04045291668798,1.60620873253028
2474,0.898569,1.04187311327152,1.61113254871733
2475,0.900692,1.04322563587121,1.61593292667827
2476,0.902889,1.04327967841536,1.61733843045595
2477,0.906003,1.0443370658615,1.62022301107338
2478,0.906608,1.0425209793587,1.61864043168994
2479,0.909364,1.04367651578656,1.62456840124224
2480,0.910478,1.04296135091484,1.62755604154487
2481,0.869569,0.968672,1.451135
2482,0.872478,1.02593503224559,1.57807017839241
2483,0.875092,1.02244541278256,1.58323482024783
2484,0.8776,1.02561117673705,1.58786820208073
2485,0.880064,1.02872380582952,1.59242127556403
2486,0.882272,1.03153543198103,1.59651041656726
2487,0.883822,1.03357577492951,1.5994080784273
2488,0.886397,1.03681296013092,1.60415988500863
2489,0.888169,1.0391091408524,1.60745775113284
2490,0.890447,1.04199553102293,1.61167067840982
2491,0.892711,1.04486391034687,1.61585760346809
2492,0.894744,1.04738740524468,1.61906165283802
2493,0.898528,1.0508213147764,1.62670926565266
2494,0.898686,1.04984335531545,1.62789876898983
2495,0.901825,1.05235707743534,1.63448090577834
2496,0.9029,1.05247021879474,1.6373160482868
2497,0.90465,1.0533797323864,1.64136780986009
2498,0.907353,1.05540630003544,1.64714293307088
2499,0.909703,1.05702877886126,1.65227218701815
2500,0.911631,1.05724915826571,1.65430417414508
2501,0.912792,1.05607785171674,1.65364543137248
2502,0.914486,1.05580137154644,1.65593915918606
2503,0.916764,1.05642825698032,1.66092795072504
2504,0.919028,1.05705084132491,1.66588627580983
2505,0.879783,0.966897,1.4711
2506,0.881969,1.03310877905185,1.61596258236468
2507,0.883692,1.03281578537191,1.62344373033374
2508,0.886419,1.03623236701273,1.62839144208888
2509,0.889022,1.03950247991293,1.63311176948592
2510,0.889947,1.04080862766943,1.63475017640515
2511,0.892172,1.04363314931798,1.63877710399353
2512,0.894781,1.04690531597286,1.64350979645805
2513,0.896914,1.04961901768826,1.6473686014198
2514,0.9003,1.05484286218674,1.65185256929555
2515,0.900833,1.05685491573693,1.65043502168269
2516,0.90285,1.05851240883906,1.65461990303469
2517,0.905514,1.06093304434258,1.65998734665355
2518,0.906431,1.06131218414711,1.66214849522609
2519,0.909092,1.06373859046848,1.66750402699227
2520,0.911539,1.06571718113854,1.6725917890335
2521,0.913172,1.06649590341205,1.67634280827844
2522,0.915303,1.06786419399962,1.68100271548417
2523,0.916617,1.06828751199459,1.6841566826562
2524,0.918978,1.06947842874266,1.68806437707919
2525,0.920439,1.06872377370412,1.68823886153632
2526,0.921569,1.06802764980202,1.69104835132088
2527,0.924167,1.0690461120652,1.69654669655465
2528,0.925194,1.06826057216902,1.69915619374044
2529,0.887756,0.973927617256861,1.488748
2530,0.890706,1.04218046176694,1.65821092149281
2531,0.891706,1.04249024316104,1.66173263119547
2532,0.894428,1.04589604786314,1.66659862377702
2533,0.896064,1.04803029085941,1.66944258567558
2534,0.899025,1.0517126798743,1.67475658018415
2535,0.900725,1.05391838535792,1.67772291372239
2536,0.901911,1.05552075481644,1.67973362298209
2537,0.90535,1.06213969983733,1.6821242740962
2538,0.907275,1.06667868419369,1.68195157816813
2539,0.909392,1.06845423960202,1.68624645996168
2540,0.911214,1.06988826067688,1.6899917073629
2541,0.912664,1.07089099433873,1.69304417145116
2542,0.915436,1.0734496002291,1.69854659272246
2543,0.9167,1.07424464435422,1.70124853658492
2544,0.917836,1.07489556447428,1.70370988397647
2545,0.920022,1.07678126112199,1.70811761962005
2546,0.922322,1.07880455052086,1.71273484451435
2547,0.923275,1.07913978291135,1.71492298100618
2548,0.925322,1.0804174686699,1.7193048479093
2549,0.927578,1.08086846228891,1.722834323493
2550,0.928433,1.07986916670136,1.72503492634563
2551,0.929686,1.07934900495964,1.72797003815855
2552,0.931089,1.07901779762859,1.73117940373673
2553,0.800789,0.908083,1.224289
2554,0.805569,0.91547,1.22669
2555,0.807381,0.910269,1.224356
2556,0.800769,0.897304,1.242179
2557,0.804981,0.935591,1.246967
2558,0.806356,0.911589,1.24976096606281
2559,0.811190551626255,0.937228,1.25677389262784
2560,0.811336,0.917448,1.25941800237826
2561,0.814739,0.918799320183741,1.26362177731211
2562,0.818225,0.922148284055961,1.26950110551758
2563,0.821125,0.924035902845915,1.27384545764566
2564,0.800447,0.910398,1.260014
2565,0.802061,0.920404,1.26267993062484
2566,0.805372,0.926702,1.26806760397611
2567,0.807956,0.924038,1.27200991635688
2568,0.811861,0.922449952559268,1.28030845786359
2569,0.813347,0.923914093573818,1.28321318259714
2570,0.81805,0.929034165934176,1.29118932272408
2571,0.819544,0.930256123479993,1.2939648127236
2572,0.822522,0.93268333570057,1.29883023566166
2573,0.824897,0.934434055575606,1.30274222486091
2574,0.827992,0.937007371970735,1.30779009575992
2575,0.830544,0.938914953337762,1.31192046685211
2576,0.831858,0.945063,1.31233887513006
2577,0.8012,0.927367,1.281454
2578,0.803364,0.940332,1.281616
2579,0.807275,0.923174,1.285361
2580,0.810158,0.924626206524145,1.29586480562325
2581,0.812297,0.925816811777811,1.29973330902489
2582,0.815397,0.928629736787268,1.30512457696162
2583,0.818142,0.937325,1.279701
2584,0.822081,0.935765793414767,1.31665376027234
2585,0.823761,0.937444721349351,1.31975170105923
2586,0.827114,0.940448436185989,1.32522898390397
2587,0.829264,0.941939342126737,1.32870069976431
2588,0.832511,0.944683332100823,1.33392990193649
2589,0.835361,0.946982924399546,1.33852282019887
2590,0.838761,0.949911811919427,1.34399685539797
2591,0.840342,0.950787712155204,1.34655599890701
2592,0.842181,0.951964130788344,1.34952831616728
2593,0.845019,0.954276878315025,1.35410125128433
2594,0.802467,0.93401,1.303283
2595,0.805253,0.933048802815639,1.3072840691228
2596,0.807389,0.942593,1.31152727989827
2597,0.810386,0.936504,1.301222
2598,0.813703,0.936144,1.300012
2599,0.816558,0.936243994827199,1.32547823491339
2600,0.818656,0.937376066310686,1.32916839748862
2601,0.822681,0.946677,1.33762808411191
2602,0.825028,0.942167089453709,1.34007377903441
2603,0.828297,0.944711639208183,1.34565772712034
2604,0.831306,0.947723725559115,1.35072484846969
2605,0.833764,0.949561285368325,1.35461586472793
2606,0.836558,0.951901900352205,1.35918695856335
2607,0.839378,0.95444717504986,1.3639995204902
2608,0.841572,0.956285611908424,1.36779309267338
2609,0.844694,0.959183194045481,1.37309331025802
2610,0.846575,0.960676363124044,1.37637455233173
2611,0.849314,0.963148163058561,1.38104900833761
2612,0.851844,0.965387358109971,1.38538208139717
2613,0.854281,0.967525700042056,1.38956232528445
2614,0.856186,0.969066424907393,1.39287551858164
2615,0.805775,0.95211,1.318503
2616,0.810292,0.948915688812965,1.33036532510804
2617,0.812344,0.943489460710317,1.33747224524575
2618,0.814572,0.94317,1.316159
2619,0.817931,0.944618943532258,1.34617420188959
2620,0.821356,0.947242951306418,1.35194556700618
2621,0.823072,0.947909208635832,1.35490260072014
2622,0.827422,0.952264866081744,1.36244873511713
2623,0.829342,0.954390047990156,1.36621165438658
2624,0.833394,0.9589694156546,1.3734815650475
2625,0.834533,0.960197635584571,1.37594511995409
2626,0.837628,0.932967,1.320176
2627,0.839608,0.960354988094489,1.38529749883118
2628,0.8435,0.963884214198237,1.39268830772424
2629,0.845389,0.965289241772387,1.39605603959298
2630,0.849128,0.968864344353345,1.40224122169152
2631,0.851997,0.971450517186989,1.40698963705656
2632,0.853714,0.972728465820107,1.40983555577538
2633,0.856239,0.974932520393533,1.41401573320214
2634,0.8578,0.976044419091961,1.41660385126313
2635,0.861386,0.979465018944297,1.42253606184791
2636,0.863289,0.980976119905766,1.42568881704041
2637,0.865386,0.982712914858071,1.42916187507493
2638,0.868047,0.98509476408658,1.43356629343845
2639,0.818997,0.94254,1.333707
2640,0.821817,0.957512893170749,1.37090117137321
2641,0.825283,0.961157504151119,1.37839293288855
2642,0.827878,0.964004186735595,1.38317618176506
2643,0.830781,0.967211128446688,1.38846988933263
2644,0.832181,0.968670071214331,1.39124699749595
2645,0.836122,0.973088345122335,1.39826814820697
2646,0.838444,0.975623756767515,1.40257835470252
2647,0.841467,0.946341,1.338725
2648,0.844031,0.944459,1.336117
2649,0.846786,0.937412,1.339522
2650,0.849492,0.975644175644206,1.42199143792148
2651,0.852922,0.978645611333335,1.4285520814533
2652,0.854461,0.979484434980615,1.43193928011051
2653,0.857244,0.981756970556525,1.43740450588974
2654,0.859311,0.983248855152625,1.44151899985192
2655,0.8628,0.986547939836546,1.44723852771335
2656,0.864606,0.987927184064762,1.45013590929078
2657,0.866267,0.989146646252972,1.45279122893414
2658,0.868978,0.991570140345484,1.45720845244987
2659,0.871436,0.9937093232595,1.46120225766249
2660,0.874631,0.996692852457772,1.46643260353904
2661,0.875825,0.997400927743035,1.46830893667925
2662,0.878358,0.998878975729376,1.47184053612616
2663,0.83135,0.95812,1.355386
2664,0.834331,0.982630725687012,1.41257821804408
2665,0.836422,0.984478863292463,1.41843548043001
2666,0.838658,0.986858578209723,1.42250219434229
2667,0.842167,0.990738389795974,1.42872578995684
2668,0.844689,0.993459086561663,1.43327276342641
2669,0.848614,0.951406,1.359104
2670,0.850531,0.945299,1.359583
2671,0.852306,0.955921,1.357146
2672,0.854992,0.938629,1.359438
2673,0.858928,0.990323805950226,1.45744916888954
2674,0.859969,0.990574665385416,1.4598927239194
2675,0.862961,0.993080852634593,1.46564259419126
2676,0.865408,0.994966205280697,1.47046231941674
2677,0.868014,0.99704099410647,1.47554747946888
2678,0.869917,0.998315358446211,1.47943255586863
2679,0.872033,0.999841611207763,1.48367455896438
2680,0.87505,1.00252103123475,1.48894086655852
2681,0.877808,1.00499657473714,1.49337463725208
2682,0.878914,1.00558607015459,1.49499994883226
2683,0.881994,1.0084390473493,1.49998484749151
2684,0.883828,1.0088816584321,1.50208423567261
2685,0.885853,1.00949546851715,1.50446993233081
2686,0.888478,1.01080410458207,1.50788151809176
2687,0.840519,0.956728518443886,1.374665
2688,0.846092,1.00650143781065,1.45226916874101
2689,0.847808,1.00771560457508,1.4581193348075
2690,0.851303,0.941935,1.377737
2691,0.853231,0.957795,1.373905
2692,0.856919,0.95602,1.378408
2693,0.858222,0.955053,1.372917
2694,0.860636,0.950736,1.37387
2695,0.863047,0.953489,1.372202
2696,0.866139,1.00233799277911,1.48861937491483
2697,0.868389,1.00398066619212,1.49303257615565
2698,0.870853,1.00587787892603,1.49780966163387
2699,0.873733,1.00826189998261,1.50329865517937
2700,0.875058,1.00885889589177,1.50610799396997
2701,0.8778,1.01109697315152,1.51135199202767
2702,0.881139,1.01402788178908,1.51762093413284
2703,0.882317,1.01447855831459,1.52016410426567
2704,0.885178,1.01690856723253,1.52567872160456
2705,0.887411,1.01853436810377,1.53009200950489
2706,0.888931,1.01839120012085,1.53129061862409
2707,0.890886,1.0189287500135,1.53349345429121
2708,0.893517,1.02025042997785,1.53686740603479
2709,0.896014,1.02142886736672,1.54001755677451
2710,0.897797,1.02180452895311,1.5419481643841
2711,0.853711,0.95943,1.397166
2712,0.856764,1.02000026797205,1.4924654450879
2713,0.859367,1.01452750786144,1.49818868612713
2714,0.861422,1.00776037498453,1.50166934078932
2715,0.86295,1.00482720704274,1.50408451986593
2716,0.865633,1.00328332799187,1.50851515096499
2717,0.868222,1.0056556021336,1.51264853304811
2718,0.872417,1.01254479817886,1.51949214706274
2719,0.874064,1.01475586210622,1.52280164696259
2720,0.876658,1.01806390668225,1.52775740992026
2721,0.879108,1.02016668994307,1.53250134670495
2722,0.879306,1.01947589206909,1.53332265078082
2723,0.883006,1.02285268528655,1.54024690244615
2724,0.884028,1.02313368786407,1.54249658052968
2725,0.886928,1.02559524917503,1.54801944261842
2726,0.889583,1.02777878586951,1.55311195755354
2727,0.891503,1.02911507910974,1.55693320286121
2728,0.894169,1.03110009400887,1.56283899584454
2729,0.896881,1.03314447835362,1.56881795209763
2730,0.899108,1.03357288325321,1.57124884277121
2731,0.900217,1.03232699819983,1.57071034249188
2732,0.902061,1.03194487260279,1.57147480909158
2733,0.904022,1.03171478635781,1.57246097473938
2734,0.905797,1.03129049396121,1.57314136040829
2735,0.864125,0.953844,1.412573
2736,0.867058,1.03063884085961,1.53208164773672
2737,0.869269,1.02029196988378,1.53529411441135
2738,0.871919,1.01308278990406,1.53977739273801
2739,0.874197,1.01508878877171,1.54328461908647
2740,0.875392,1.01846666831325,1.54479690228413
2741,0.87865,1.02253791281842,1.55085286776217
2742,0.88085,1.02537603753681,1.55503938750999
2743,0.882908,1.02804666174087,1.55897281812692
2744,0.885911,1.0318157183678,1.56457276946176
2745,0.888356,1.03474798955831,1.56919352574911
2746,0.889461,1.03510540739064,1.57148960753753
2747,0.892219,1.03739367146297,1.57670353392414
2748,0.893422,1.0378808560956,1.57916694080396
2749,0.897481,1.04169134375484,1.58667642622063
2750,0.897619,1.04076218863046,1.58795478255915
2751,0.899861,1.04225752785771,1.59303546371491
2752,0.903014,1.04481418751839,1.59972268156008
2753,0.904386,1.04531726899268,1.60324763435319
2754,0.906242,1.04579596098957,1.60612344264743
2755,0.909156,1.04665418530938,1.6087224904984
2756,0.909411,1.04447074143797,1.60663646771878
2757,0.912425,1.04547496182416,1.609444085379
2758,0.913881,1.04496638659882,1.61147878872379
2759,0.873794,0.962586,1.433436
2760,0.876789,1.03752747455176,1.568744488381
2761,0.878514,1.02549229507726,1.57054593684895
2762,0.881258,1.02770550680618,1.57482407893726
2763,0.883111,1.0301292153787,1.57831389331841
2764,0.885208,1.03283539357421,1.58223832861676
2765,0.887567,1.03584530271034,1.58662973458614
2766,0.89075,1.03981525570935,1.59249304010155
2767,0.891958,1.04147778732044,1.5948241214693
2768,0.893836,1.04392038978713,1.59835164262975
2769,0.896844,1.04768102833003,1.60389866591255
2770,0.897872,1.04858359021705,1.60592920325592
2771,0.899439,1.04948715762621,1.60895205263
2772,0.901933,1.05131483727197,1.61422555117735
2773,0.904606,1.05330419009152,1.62000724914995
2774,0.906567,1.05447157488679,1.62450760458199
2775,0.908203,1.05526915348149,1.6284183032198
2776,0.909944,1.05619708005947,1.63250987589175
2777,0.912017,1.05751805273019,1.63719027530786
2778,0.914606,1.0593067215015,1.64244410570089
2779,0.915058,1.05735006387795,1.64061841294964
2780,0.918769,1.05917524720397,1.6446529030793
2781,0.919575,1.05770864967846,1.64382564210264
2782,0.921253,1.05768637472629,1.64779039488976
2783,0.884022,0.970617,1.446953
2784,0.8855,1.04260021501517,1.6026127483824
2785,0.887717,1.03718019086384,1.6071240351801
2786,0.890353,1.04048901453271,1.61198290116876
2787,0.890928,1.04138729191857,1.61310956909419
2788,0.894506,1.04579397443495,1.6196727949449
2789,0.8968,1.04869821690542,1.62391061210178
2790,0.898358,1.05074004706215,1.62681503045408
2791,0.899719,1.05254951638752,1.62936197022836
2792,0.903094,1.0567136170494,1.63555564024089
2793,0.904342,1.05838743357878,1.63789663226469
2794,0.906147,1.06116466592519,1.64027962547009
2795,0.908208,1.06289089636244,1.64460685889831
2796,0.910619,1.06460333597922,1.64983319839549
2797,0.912067,1.06517099600535,1.65332558815725
2798,0.913942,1.06624574392539,1.65758551657689
2799,0.915367,1.06680379695548,1.66102288916147
2800,0.917872,1.06862793336466,1.66641430486122
2801,0.919536,1.06947993924738,1.67027346335852
2802,0.921714,1.07093703317943,1.67506065079147
2803,0.922553,1.06975519110311,1.67464754491
2804,0.924236,1.06926816215703,1.67502023702137
2805,0.926706,1.0699986162464,1.67905904582855
2806,0.927486,1.06895862755653,1.68130376841446
2807,0.892358,0.972693,1.464106
2808,0.8939,1.04792446747796,1.63634484828548
2809,0.895486,1.04657085744162,1.64511856147906
2810,0.898594,1.05042650580729,1.65076789981905
2811,0.900297,1.05263825407625,1.65383658042039
2812,0.902642,1.05559897466927,1.65808505848818
2813,0.904675,1.05819327316129,1.66176083636503
2814,0.906336,1.06035075828013,1.66475375922639
2815,0.908589,1.06319923636449,1.66883449978392
2816,0.910128,1.06521061098592,1.67160424831412
2817,0.912889,1.07133030928455,1.67229427498081
2818,0.913589,1.07146053106989,1.67405394077987
2819,0.915675,1.07322189588939,1.67834941032165
2820,0.917392,1.07455555716899,1.68196523202467
2821,0.920008,1.07694655046089,1.6872263160059
2822,0.92165,1.07820169375453,1.6906981878766
2823,0.922572,1.07828186401828,1.6930595938639
2824,0.924283,1.07918840715652,1.69692928650907
